PartialFIPS,TEMPERATURE,Anomaly (1901-2000 base period),MONTH
KS-083,39.0,6.9,12
KS-085,38.4,8.8,12
KS-087,39.2,8.5,12
KS-089,36.7,8.5,12
KS-091,40.9,9.0,12
KS-093,37.6,6.5,12
KS-095,41.6,8.2,12
KS-097,40.9,8.0,12
KS-099,43.4,7.1,12
KS-101,37.3,6.8,12
KS-103,40.1,9.0,12
KS-105,39.1,8.8,12
KS-107,41.6,8.0,12
KS-109,36.7,6.6,12
KS-111,40.5,8.7,12
KS-113,39.8,8.2,12
KS-115,39.8,8.0,12
KS-117,36.3,7.7,12
KS-119,40.7,6.9,12
KS-121,41.3,8.6,12
KS-123,37.9,8.4,12
KS-125,43.3,7.2,12
KS-127,39.0,8.1,12
KS-129,40.1,6.6,12
KS-131,36.8,8.3,12
KS-133,42.6,7.5,12
KS-135,38.0,6.6,12
KS-137,35.8,7.2,12
KS-139,41.0,9.2,12
KS-141,37.4,7.7,12
KS-143,39.0,8.6,12
KS-145,39.6,8.0,12
KS-147,36.0,7.2,12
KS-149,37.7,7.9,12
KS-151,41.3,8.6,12
KS-153,36.1,7.3,12
KS-155,40.6,7.9,12
KS-157,36.9,8.6,12
KS-159,39.8,8.0,12
KS-161,38.0,7.9,12
KS-163,36.9,6.9,12
KS-165,38.5,7.3,12
KS-167,38.8,8.1,12
KS-169,39.4,8.3,12
KS-171,37.2,6.8,12
KS-173,41.4,7.8,12
KS-175,40.2,6.7,12
KS-177,39.8,8.8,12
KS-179,36.2,6.9,12
KS-181,35.9,6.9,12
KS-183,36.1,7.6,12
KS-185,40.2,8.2,12
KS-187,38.8,6.2,12
KS-189,40.1,6.8,12
KS-191,42.4,7.8,12
KS-193,36.0,6.9,12
KS-195,37.4,6.6,12
KS-197,39.3,8.6,12
KS-199,36.4,6.8,12
KS-201,36.8,8.3,12
KS-203,36.7,6.6,12
KS-205,42.9,7.8,12
KS-207,42.4,8.5,12
KS-209,40.8,9.4,12
KY-001,42.2,5.4,12
KY-003,43.8,5.7,12
KY-005,42.6,7.6,12
KY-007,43.9,6.9,12
KY-009,43.3,5.6,12
KY-011,42.3,7.1,12
KY-013,40.8,4.4,12
KY-015,41.2,7.8,12
KY-017,42.0,7.5,12
KY-019,41.8,6.6,12
KY-021,42.6,6.9,12
KY-023,41.2,7.4,12
KY-025,43.3,6.5,12
KY-027,41.6,5.9,12
KY-029,43.1,7.4,12
KY-031,43.7,6.5,12
KY-033,43.6,6.4,12
KY-035,43.6,5.3,12
KY-037,41.6,7.9,12
KY-039,44.0,6.6,12
KY-041,41.8,7.7,12
KY-043,41.3,6.7,12
KY-045,41.9,5.8,12
KY-047,44.0,6.2,12
KY-049,42.7,7.5,12
KY-051,42.2,5.4,12
KY-053,42.9,5.4,12
KY-055,43.0,6.5,12
KY-057,43.3,5.3,12
KY-059,42.4,6.2,12
KY-061,43.5,6.3,12
KY-063,41.6,6.5,12
KY-065,43.1,6.7,12
KY-067,42.8,8.0,12
KY-069,41.7,7.1,12
KY-071,42.2,5.2,12
KY-073,42.3,7.5,12
KY-075,44.3,6.1,12
KY-077,41.8,7.7,12
KY-079,43.0,7.0,12
KY-081,41.4,7.5,12
KY-083,43.9,6.1,12
KY-085,42.5,6.3,12
KY-087,42.6,5.8,12
KY-089,41.2,6.9,12
KY-091,41.6,5.5,12
KY-093,42.5,6.8,12
KY-095,40.4,5.1,12
KY-097,41.4,7.1,12
KY-099,43.0,6.1,12
KY-101,42.6,6.5,12
KY-103,41.4,7.3,12
KY-105,44.1,6.3,12
KY-107,43.8,6.6,12
KY-109,42.1,6.0,12
KY-111,42.5,7.2,12
KY-113,43.2,7.9,12
KY-115,42.0,5.9,12
KY-117,41.3,7.9,12
KY-119,42.1,5.5,12
KY-121,41.8,4.8,12
KY-123,42.5,6.5,12
KY-125,42.1,5.3,12
KY-127,42.0,6.3,12
KY-129,43.2,6.4,12
KY-131,42.0,5.5,12
KY-133,41.1,5.0,12
KY-135,41.2,7.0,12
KY-137,42.3,6.4,12
KY-139,43.6,6.8,12
KY-141,43.7,5.8,12
KY-143,43.8,6.3,12
KY-145,43.9,6.9,12
KY-147,42.0,5.1,12
KY-149,43.4,6.7,12
KY-151,43.0,6.9,12
KY-153,42.4,6.2,12
KY-155,42.5,6.4,12
KY-157,43.9,6.1,12
KY-159,42.3,5.6,12
KY-161,41.2,7.3,12
KY-163,41.8,6.5,12
KY-165,42.3,6.8,12
KY-167,43.0,7.5,12
KY-169,42.5,5.4,12
KY-171,43.2,5.2,12
KY-173,42.4,7.4,12
KY-175,42.2,6.5,12
KY-177,44.0,6.7,12
KY-179,42.9,7.1,12
KY-181,41.6,7.2,12
KY-183,43.0,6.4,12
KY-185,41.1,6.9,12
KY-187,41.7,7.5,12
KY-189,43.0,6.0,12
KY-191,41.5,7.5,12
KY-193,42.7,6.0,12
KY-195,41.7,4.7,12
KY-197,42.9,6.9,12
KY-199,42.2,5.4,12
KY-201,41.3,7.2,12
KY-203,42.3,6.0,12
KY-205,41.7,6.6,12
KY-207,42.2,5.2,12
KY-209,42.0,7.6,12
KY-211,41.5,7.1,12
KY-213,43.7,5.7,12
KY-215,42.3,7.2,12
KY-217,42.1,5.7,12
KY-219,43.8,5.9,12
KY-221,43.9,5.9,12
KY-223,41.5,7.7,12
KY-225,42.6,6.4,12
KY-227,43.9,6.2,12
KY-229,42.8,7.2,12
KY-231,42.4,5.3,12
KY-233,42.9,6.3,12
KY-235,41.9,4.7,12
KY-237,42.8,6.6,12
KY-239,43.0,8.0,12
LA-001,55.3,2.1,12
LA-003,53.9,2.0,12
LA-005,55.2,2.0,12
LA-007,56.0,2.0,12
LA-009,52.5,1.4,12
LA-011,54.0,2.5,12
LA-013,50.0,3.2,12
LA-015,49.8,3.0,12
LA-017,50.4,3.1,12
LA-019,55.0,2.0,12
LA-021,51.3,3.3,12
LA-023,56.3,2.1,12
LA-025,52.0,2.6,12
LA-027,48.7,2.6,12
LA-029,52.1,2.1,12
LA-031,50.6,2.7,12
LA-033,54.2,1.9,12
LA-035,50.7,3.8,12
LA-037,52.8,1.6,12
LA-039,53.7,1.8,12
LA-041,52.1,3.7,12
LA-043,51.0,1.7,12
LA-045,56.2,2.1,12
LA-047,55.3,2.2,12
LA-049,50.2,3.4,12
LA-051,56.7,1.6,12
LA-053,54.9,1.5,12
LA-055,55.8,2.5,12
LA-057,57.0,1.5,12
LA-059,51.3,2.1,12
LA-061,49.5,3.2,12
LA-063,54.0,1.6,12
LA-065,51.7,3.8,12
LA-067,50.2,3.7,12
LA-069,51.0,2.1,12
LA-071,56.2,2.1,12
LA-073,50.5,3.4,12
LA-075,57.6,1.8,12
LA-077,53.7,1.5,12
LA-079,52.4,2.0,12
LA-081,50.5,2.8,12
LA-083,51.2,3.6,12
LA-085,51.1,2.3,12
LA-087,56.4,2.0,12
LA-089,56.3,1.7,12
LA-091,52.5,1.6,12
LA-093,55.6,1.9,12
LA-095,55.4,1.8,12
LA-097,54.3,1.9,12
LA-099,55.7,2.2,12
LA-101,56.7,2.3,12
LA-103,54.4,2.2,12
LA-105,53.1,1.6,12
LA-107,52.4,3.6,12
LA-109,57.3,1.6,12
LA-111,49.6,3.4,12
LA-113,56.5,2.2,12
LA-115,52.6,2.5,12
LA-117,52.9,2.2,12
LA-119,49.3,2.7,12
LA-121,54.6,1.9,12
LA-123,50.5,3.8,12
LA-125,52.9,1.4,12
LA-127,50.6,2.5,12
ME-001,31.7,9.2,12
ME-003,26.0,11.0,12
ME-005,32.8,8.9,12
ME-007,27.8,10.9,12
ME-009,32.5,9.3,12
ME-011,31.6,9.5,12
ME-013,33.4,8.7,12
ME-015,33.4,9.0,12
ME-017,29.7,10.6,12
ME-019,29.6,10.2,12
ME-021,26.5,10.4,12
ME-023,33.3,8.9,12
ME-025,26.8,10.2,12
ME-027,31.7,9.2,12
ME-029,32.3,9.8,12
ME-031,34.3,9.3,12
MD-001,39.4,7.3,12
MD-003,44.0,7.1,12
MD-005,41.9,7.7,12
MD-009,44.1,6.6,12
MD-011,43.5,7.2,12
MD-013,40.5,7.7,12
MD-015,41.7,7.4,12
MD-017,43.6,6.3,12
MD-019,44.9,7.3,12
MD-021,40.6,7.4,12
MD-023,36.6,7.8,12
MD-025,41.6,7.4,12
MD-027,41.8,7.6,12
MD-029,42.7,6.7,12
MD-031,42.0,7.4,12
MD-033,43.1,6.7,12
MD-035,43.1,6.9,12
MD-037,44.6,6.6,12
MD-039,45.7,7.0,12
MD-041,44.2,6.9,12
MD-043,39.8,7.0,12
MD-045,45.3,7.5,12
MD-047,46.0,7.2,12
MD-510,44.0,7.9,12
MD-511,43.0,6.7,12
MA-001,41.3,7.8,12
MA-003,35.0,10.5,12
MA-005,39.9,8.4,12
MA-007,41.8,7.7,12
MA-009,37.9,8.8,12
MA-011,36.1,11.0,12
MA-013,36.8,9.7,12
MA-015,36.3,10.1,12
MA-017,38.0,9.7,12
MA-019,42.6,7.7,12
MA-021,39.1,9.4,12
MA-023,40.4,8.7,12
MA-025,39.6,9.2,12
MA-027,37.4,10.6,12
MI-001,34.4,11.4,12
MI-003,30.8,10.3,12
MI-005,38.8,11.0,12
MI-007,34.4,11.4,12
MI-009,35.2,11.8,12
MI-011,36.7,12.0,12
MI-013,30.1,13.7,12
MI-015,38.0,11.7,12
MI-017,37.7,12.0,12
MI-019,35.6,11.4,12
MI-021,39.1,11.1,12
MI-023,38.0,11.5,12
MI-025,38.3,12.1,12
MI-027,38.1,11.2,12
MI-029,35.1,11.4,12
MI-031,33.8,11.4,12
MI-033,31.0,10.6,12
MI-035,35.1,12.0,12
MI-037,38.1,12.0,12
MI-039,33.8,12.1,12
MI-041,31.4,10.2,12
MI-043,30.0,12.9,12
MI-045,38.0,12.0,12
MI-047,34.4,11.3,12
MI-049,38.6,12.7,12
MI-051,36.1,11.9,12
MI-053,28.6,13.6,12
MI-055,35.7,12.1,12
MI-057,37.9,12.3,12
MI-059,37.9,11.8,12
MI-061,31.5,13.9,12
MI-063,37.8,12.3,12
MI-065,38.0,12.1,12
MI-067,37.5,11.6,12
MI-069,35.8,11.8,12
MI-071,28.3,13.4,12
MI-073,36.4,11.9,12
MI-075,38.2,12.3,12
MI-077,38.6,11.8,12
MI-079,34.4,12.0,12
MI-081,37.7,11.4,12
MI-083,32.5,13.8,12
MI-085,35.6,11.2,12
MI-087,38.1,12.3,12
MI-089,36.1,11.5,12
MI-091,39.7,12.8,12
MI-093,37.9,12.3,12
MI-095,30.5,10.2,12
MI-097,31.9,10.4,12
MI-099,39.8,12.2,12
MI-101,35.8,11.1,12
MI-103,30.1,12.6,12
MI-105,36.4,10.8,12
MI-107,35.5,11.3,12
MI-109,31.8,11.9,12
MI-111,37.4,12.0,12
MI-113,34.5,12.3,12
MI-115,40.7,12.4,12
MI-117,36.7,11.8,12
MI-119,34.0,11.9,12
MI-121,38.5,11.5,12
MI-123,36.5,11.3,12
MI-125,38.3,12.2,12
MI-127,37.0,11.3,12
MI-129,34.7,12.1,12
MI-131,29.9,13.2,12
MI-133,34.6,11.7,12
MI-135,33.9,12.0,12
MI-137,33.5,12.2,12
MI-139,39.1,11.3,12
MI-141,34.1,11.3,12
MI-143,34.4,12.3,12
MI-145,38.3,12.4,12
MI-147,39.4,12.1,12
MI-149,38.3,11.3,12
MI-151,38.1,12.2,12
MI-153,31.0,9.8,12
MI-155,38.4,12.5,12
MI-157,37.5,11.8,12
MI-159,38.8,11.1,12
MI-161,38.4,12.1,12
MI-163,39.9,12.0,12
MI-165,34.6,11.9,12
MN-001,29.7,17.7,12
MN-003,31.6,15.3,12
MN-005,28.7,17.9,12
MN-007,27.8,18.8,12
MN-009,30.7,16.5,12
MN-011,31.2,16.1,12
MN-013,32.6,14.4,12
MN-015,32.5,14.9,12
MN-017,29.2,16.8,12
MN-019,32.0,15.3,12
MN-021,29.4,18.0,12
MN-023,32.3,16.5,12
MN-025,31.5,15.7,12
MN-027,28.8,17.1,12
MN-029,27.6,18.1,12
MN-031,26.6,15.6,12
MN-033,32.4,15.2,12
MN-035,30.3,17.6,12
MN-037,32.6,14.9,12
MN-039,31.9,14.9,12
MN-041,29.9,17.5,12
MN-043,32.4,13.8,12
MN-045,31.4,13.0,12
MN-047,32.0,14.2,12
MN-049,32.1,14.6,12
MN-051,30.1,16.9,12
MN-053,32.1,15.4,12
MN-055,32.6,12.8,12
MN-057,29.2,18.5,12
MN-059,31.1,15.8,12
MN-061,27.6,17.6,12
MN-063,31.9,14.1,12
MN-065,31.0,17.1,12
MN-067,31.6,16.8,12
MN-069,25.5,18.0,12
MN-071,27.2,18.7,12
MN-073,32.0,15.7,12
MN-075,26.6,16.4,12
MN-077,27.5,19.8,12
MN-079,32.7,15.2,12
MN-081,30.7,14.5,12
MN-083,31.9,14.9,12
MN-085,32.2,16.0,12
MN-087,27.1,17.2,12
MN-089,25.8,17.4,12
MN-091,31.9,13.7,12
MN-093,31.5,16.4,12
MN-095,30.5,16.8,12
MN-097,30.4,16.9,12
MN-099,31.4,14.0,12
MN-101,31.3,14.5,12
MN-103,32.6,14.9,12
MN-105,31.0,13.3,12
MN-107,27.6,16.8,12
MN-109,31.6,13.9,12
MN-111,29.7,17.9,12
MN-113,26.4,17.4,12
MN-115,30.9,17.6,12
MN-117,30.4,13.6,12
MN-119,26.9,17.1,12
MN-121,30.9,17.5,12
MN-123,32.5,15.3,12
MN-125,26.9,17.5,12
MN-127,32.7,15.4,12
MN-129,32.4,15.9,12
MN-131,32.8,15.6,12
MN-133,31.3,13.4,12
MN-135,25.9,18.7,12
MN-137,27.5,18.0,12
MN-139,32.8,15.3,12
MN-141,31.3,16.2,12
MN-143,32.6,15.5,12
MN-145,30.5,16.4,12
MN-147,32.7,15.5,12
MN-149,30.9,17.0,12
MN-151,31.9,17.0,12
MN-153,30.3,17.8,12
MN-155,30.4,16.1,12
MN-157,32.0,13.7,12
MN-159,30.2,18.5,12
MN-161,32.7,15.1,12
MN-163,32.3,15.1,12
MN-165,32.3,14.4,12
MN-167,29.6,16.6,12
MN-169,32.1,13.3,12
MN-171,31.6,16.1,12
MN-173,32.1,15.4,12
MS-001,52.1,2.5,12
MS-003,46.0,4.5,12
MS-005,51.7,1.8,12
MS-007,48.3,2.8,12
MS-009,46.4,4.6,12
MS-011,48.3,3.8,12
MS-013,48.1,3.7,12
MS-015,49.2,4.1,12
MS-017,48.2,3.8,12
MS-019,47.9,3.0,12
MS-021,52.0,3.3,12
MS-023,51.1,3.0,12
MS-025,49.0,3.9,12
MS-027,48.6,5.0,12
MS-029,51.7,3.0,12
MS-031,51.3,2.3,12
MS-033,47.5,4.7,12
MS-035,52.0,1.9,12
MS-037,51.5,2.2,12
MS-039,53.4,2.5,12
MS-041,52.0,2.0,12
MS-043,48.7,3.9,12
MS-045,54.5,2.4,12
MS-047,54.5,2.5,12
MS-049,51.4,3.3,12
MS-051,50.1,3.9,12
MS-053,50.1,3.7,12
MS-055,50.5,3.5,12
MS-057,47.7,4.3,12
MS-059,54.6,2.6,12
MS-061,51.0,3.1,12
MS-063,51.9,2.9,12
MS-065,51.4,2.2,12
MS-067,51.3,2.2,12
MS-069,48.8,2.4,12
MS-071,47.7,4.1,12
MS-073,52.0,2.0,12
MS-075,49.9,2.8,12
MS-077,51.7,2.3,12
MS-079,49.3,3.1,12
MS-081,48.0,4.4,12
MS-083,50.3,4.9,12
MS-085,51.4,2.3,12
MS-087,48.8,3.4,12
MS-089,50.2,2.8,12
MS-091,52.2,2.0,12
MS-093,47.0,4.6,12
MS-095,48.2,3.6,12
MS-097,47.2,2.4,12
MS-099,49.2,3.2,12
MS-101,50.1,3.3,12
MS-103,48.8,3.0,12
MS-105,49.4,4.2,12
MS-107,48.3,4.5,12
MS-109,53.3,2.4,12
MS-111,51.9,1.9,12
MS-113,51.8,2.0,12
MS-115,47.8,4.2,12
MS-117,46.9,4.6,12
MS-119,48.9,5.0,12
MS-121,50.9,3.2,12
MS-123,50.0,3.1,12
MS-125,50.1,3.3,12
MS-127,51.4,3.2,12
MS-129,51.0,3.1,12
MS-131,53.3,2.4,12
MS-133,49.3,4.1,12
MS-135,49.5,5.0,12
MS-137,47.7,4.5,12
MS-139,46.2,4.4,12
MS-141,46.5,4.6,12
MS-143,47.9,4.6,12
MS-145,47.3,4.4,12
MS-147,52.0,2.0,12
MS-149,51.6,3.5,12
MS-151,48.8,3.0,12
MS-153,51.0,2.0,12
MS-155,47.7,3.1,12
MS-157,52.1,1.7,12
MS-159,48.8,3.4,12
MS-161,48.5,4.2,12
MS-163,50.5,3.1,12
MO-001,39.1,11.2,12
MO-003,39.3,10.6,12
MO-005,37.2,9.7,12
MO-007,41.2,10.2,12
MO-009,43.3,6.8,12
MO-011,43.0,7.2,12
MO-013,42.2,8.4,12
MO-015,42.3,8.7,12
MO-017,42.6,7.1,12
MO-019,41.7,9.8,12
MO-021,40.2,10.4,12
MO-023,44.1,6.5,12
MO-025,39.6,10.2,12
MO-027,42.2,9.9,12
MO-029,43.8,9.3,12
MO-031,42.9,7.3,12
MO-033,40.5,9.9,12
MO-035,42.9,7.2,12
MO-037,41.7,9.5,12
MO-039,43.4,8.1,12
MO-041,40.5,10.0,12
MO-043,42.0,6.8,12
MO-045,39.2,10.6,12
MO-047,40.6,9.9,12
MO-049,39.9,10.5,12
MO-051,43.5,9.9,12
MO-053,42.2,10.0,12
MO-055,42.3,8.6,12
MO-057,43.7,8.1,12
MO-059,42.8,8.3,12
MO-061,39.6,10.7,12
MO-063,39.6,10.9,12
MO-065,41.8,7.7,12
MO-067,42.6,7.4,12
MO-069,44.9,5.9,12
MO-071,42.8,9.6,12
MO-073,42.9,9.9,12
MO-075,39.0,11.3,12
MO-077,42.6,7.7,12
MO-079,39.3,10.3,12
MO-081,38.6,11.2,12
MO-083,42.4,8.8,12
MO-085,42.9,8.5,12
MO-087,38.6,10.0,12
MO-089,41.5,10.1,12
MO-091,43.7,8.3,12
MO-093,41.5,7.6,12
MO-095,41.2,9.8,12
MO-097,43.6,7.3,12
MO-099,43.5,9.4,12
MO-101,42.0,10.1,12
MO-103,39.2,10.8,12
MO-105,43.2,8.5,12
MO-107,41.2,10.1,12
MO-109,42.9,7.3,12
MO-111,39.3,10.0,12
MO-113,41.5,9.8,12
MO-115,39.5,10.0,12
MO-117,39.7,9.7,12
MO-119,44.2,6.9,12
MO-121,39.5,10.4,12
MO-123,42.0,7.4,12
MO-125,43.9,9.6,12
MO-127,40.2,10.2,12
MO-129,38.2,10.7,12
MO-131,44.2,10.0,12
MO-133,44.1,6.5,12
MO-135,42.8,9.9,12
MO-137,40.4,10.1,12
MO-139,41.9,10.3,12
MO-141,42.7,9.7,12
MO-143,44.4,6.2,12
MO-145,44.1,7.5,12
MO-147,37.8,10.7,12
MO-149,43.4,7.5,12
MO-151,43.6,10.0,12
MO-153,43.3,7.1,12
MO-155,45.1,5.8,12
MO-157,42.4,7.7,12
MO-159,42.0,9.7,12
MO-161,43.3,8.7,12
MO-163,41.0,10.1,12
MO-165,40.5,9.9,12
MO-167,43.3,8.5,12
MO-169,44.0,9.2,12
MO-171,38.0,10.5,12
MO-173,40.9,10.4,12
MO-175,40.3,10.0,12
MO-177,40.4,10.0,12
MO-179,41.8,7.4,12
MO-181,43.8,7.0,12
MO-183,42.9,9.9,12
MO-185,42.6,7.9,12
MO-186,42.5,8.0,12
MO-187,42.2,8.2,12
MO-189,43.6,9.9,12
MO-195,41.5,10.1,12
MO-197,38.9,11.5,12
MO-199,39.4,11.6,12
MO-201,43.6,6.8,12
MO-203,43.0,8.0,12
MO-205,39.3,10.0,12
MO-207,43.7,6.3,12
MO-209,42.7,6.3,12
MO-211,38.8,10.5,12
MO-213,42.9,6.4,12
MO-215,42.7,8.0,12
MO-217,42.8,7.8,12
MO-219,42.1,10.0,12
MO-221,42.4,8.8,12
MO-223,42.5,6.7,12
MO-225,41.9,7.7,12
MO-227,37.9,11.4,12
MO-229,42.4,7.9,12
MO-510,44.1,10.1,12
MT-001,25.6,6.6,12
MT-003,33.6,10.2,12
MT-005,32.4,13.7,12
MT-007,32.2,9.2,12
MT-009,32.5,9.9,12
MT-011,30.0,10.0,12
MT-013,35.9,11.8,12
MT-015,34.7,12.9,12
MT-017,31.0,10.8,12
MT-019,27.7,15.5,12
MT-021,29.4,12.1,12
MT-023,26.5,6.4,12
MT-025,29.6,10.5,12
MT-027,34.7,11.6,12
MT-029,30.0,8.2,12
MT-031,27.9,7.8,12
MT-033,33.0,13.2,12
MT-035,33.7,13.0,12
MT-037,34.8,10.2,12
MT-039,29.1,7.8,12
MT-041,31.1,14.1,12
MT-043,30.8,8.3,12
MT-045,34.2,11.0,12
MT-047,31.0,6.5,12
MT-049,32.6,10.3,12
MT-051,32.5,13.9,12
MT-053,29.7,7.2,12
MT-055,29.4,12.7,12
MT-057,28.2,7.5,12
MT-059,32.1,11.0,12
MT-061,30.2,6.2,12
MT-063,29.7,7.1,12
MT-065,35.6,11.2,12
MT-067,28.7,8.5,12
MT-069,35.2,12.1,12
MT-071,31.3,13.6,12
MT-073,34.1,12.7,12
MT-075,31.7,9.9,12
MT-077,30.0,9.2,12
MT-079,30.4,11.5,12
MT-081,27.8,5.6,12
MT-083,29.0,13.4,12
MT-085,28.4,14.6,12
MT-087,32.5,11.1,12
MT-089,29.2,4.8,12
MT-091,28.0,16.0,12
MT-093,28.4,7.2,12
MT-095,33.5,9.2,12
MT-097,33.0,8.5,12
MT-099,34.7,12.1,12
MT-101,33.7,13.9,12
MT-103,33.4,11.0,12
MT-105,29.1,14.2,12
MT-107,34.2,10.1,12
MT-109,30.0,11.8,12
MT-111,34.8,10.2,12
NE-001,34.0,7.6,12
NE-003,32.9,9.8,12
NE-005,33.8,8.5,12
NE-007,35.1,8.1,12
NE-009,33.6,8.5,12
NE-011,32.9,9.5,12
NE-013,34.0,8.8,12
NE-015,33.5,10.4,12
NE-017,33.2,8.9,12
NE-019,34.1,8.6,12
NE-021,33.4,10.0,12
NE-023,34.0,8.9,12
NE-025,35.4,9.2,12
NE-027,32.6,10.6,12
NE-029,36.1,8.5,12
NE-031,33.7,9.6,12
NE-033,34.6,7.7,12
NE-035,34.0,7.6,12
NE-037,33.8,9.6,12
NE-039,33.0,9.7,12
NE-041,33.9,8.9,12
NE-043,32.4,10.0,12
NE-045,34.0,8.7,12
NE-047,33.9,7.6,12
NE-049,34.2,7.3,12
NE-051,32.1,9.9,12
NE-053,34.1,9.8,12
NE-055,34.9,9.6,12
NE-057,36.3,7.8,12
NE-059,34.8,8.2,12
NE-061,34.8,7.5,12
NE-063,35.2,8.1,12
NE-065,35.4,7.6,12
NE-067,36.1,8.8,12
NE-069,33.8,8.4,12
NE-071,33.5,10.0,12
NE-073,34.4,7.4,12
NE-075,32.9,8.5,12
NE-077,33.0,9.1,12
NE-079,34.0,8.3,12
NE-081,33.7,7.8,12
NE-083,35.2,7.4,12
NE-085,35.7,8.2,12
NE-087,36.2,7.7,12
NE-089,33.4,10.3,12
NE-091,33.3,8.2,12
NE-093,33.4,8.3,12
NE-095,35.9,8.7,12
NE-097,36.2,8.8,12
NE-099,34.3,8.0,12
NE-101,35.1,8.5,12
NE-103,33.4,10.1,12
NE-105,33.9,7.2,12
NE-107,32.9,10.3,12
NE-109,35.8,9.5,12
NE-111,34.7,8.4,12
NE-113,33.9,8.3,12
NE-115,33.6,9.6,12
NE-117,33.9,8.4,12
NE-119,33.0,9.7,12
NE-121,33.1,7.8,12
NE-123,34.6,8.5,12
NE-125,32.8,8.4,12
NE-127,37.0,9.1,12
NE-129,35.0,8.0,12
NE-131,35.9,9.0,12
NE-133,36.4,8.5,12
NE-135,35.3,8.5,12
NE-137,34.1,7.5,12
NE-139,32.6,10.0,12
NE-141,33.0,9.0,12
NE-143,33.6,8.4,12
NE-145,36.2,8.4,12
NE-147,37.7,9.3,12
NE-149,33.1,9.6,12
NE-151,36.1,9.5,12
NE-153,35.2,9.5,12
NE-155,34.9,9.6,12
NE-157,35.4,8.7,12
NE-159,35.3,9.3,12
NE-161,33.2,9.3,12
NE-163,33.6,8.9,12
NE-165,33.3,8.7,12
NE-167,33.3,9.8,12
NE-169,35.5,8.3,12
NE-171,33.6,8.0,12
NE-173,32.5,9.7,12
NE-175,33.3,9.3,12
NE-177,34.5,9.9,12
NE-179,32.6,9.9,12
NE-181,34.9,7.9,12
NE-183,33.4,10.1,12
NE-185,34.5,8.5,12
NV-001,36.1,4.8,12
NV-003,49.4,5.2,12
NV-005,37.3,4.8,12
NV-007,32.0,6.0,12
NV-009,38.8,6.8,12
NV-011,33.7,6.7,12
NV-013,35.2,5.5,12
NV-015,35.5,6.3,12
NV-017,41.8,6.2,12
NV-019,36.7,4.4,12
NV-021,37.3,6.4,12
NV-023,38.6,6.5,12
NV-027,35.8,4.9,12
NV-029,37.1,4.4,12
NV-031,36.1,5.1,12
NV-033,33.0,6.1,12
NV-510,38.0,5.2,12
NH-001,34.0,10.4,12
NH-003,32.0,10.4,12
NH-005,34.4,10.8,12
NH-007,28.1,11.1,12
NH-009,30.9,11.0,12
NH-011,35.8,10.7,12
NH-013,34.1,10.4,12
NH-015,36.4,9.8,12
NH-017,34.8,9.5,12
NH-019,32.9,11.0,12
NJ-001,42.8,7.8,12
NJ-003,41.3,9.0,12
NJ-005,42.7,8.0,12
NJ-007,42.9,8.1,12
NJ-009,43.7,7.6,12
NJ-011,42.8,7.8,12
NJ-013,42.1,9.5,12
NJ-015,42.8,7.9,12
NJ-017,43.5,9.1,12
NJ-019,39.7,9.3,12
NJ-021,41.2,8.1,12
NJ-023,42.2,8.8,12
NJ-025,42.3,8.5,12
NJ-027,39.3,9.4,12
NJ-029,42.5,7.9,12
NJ-031,39.5,9.3,12
NJ-033,42.7,7.7,12
NJ-035,40.8,9.0,12
NJ-037,37.7,9.4,12
NJ-039,42.7,9.5,12
NJ-041,39.0,10.1,12
NM-001,36.5,3.8,12
NM-003,34.2,3.1,12
NM-005,45.1,5.9,12
NM-006,33.4,3.4,12
NM-007,31.8,2.6,12
NM-009,43.0,7.1,12
NM-011,44.0,6.7,12
NM-013,44.8,3.5,12
NM-015,47.2,5.3,12
NM-017,41.4,3.2,12
NM-019,40.7,5.3,12
NM-021,38.5,4.8,12
NM-023,44.0,2.8,12
NM-025,45.6,4.9,12
NM-027,40.8,4.8,12
NM-028,31.1,3.3,12
NM-029,44.8,3.5,12
NM-031,32.9,3.7,12
NM-033,33.4,3.8,12
NM-035,42.7,3.8,12
NM-037,42.1,5.6,12
NM-039,29.4,4.0,12
NM-041,43.4,6.1,12
NM-043,32.8,3.0,12
NM-045,34.0,4.7,12
NM-047,37.4,3.9,12
NM-049,32.7,2.9,12
NM-051,41.4,3.0,12
NM-053,38.6,4.3,12
NM-055,26.1,2.4,12
NM-057,35.6,4.3,12
NM-059,37.1,4.4,12
NM-061,37.8,3.6,12
NY-001,36.3,10.1,12
NY-003,35.9,10.3,12
NY-005,43.2,8.7,12
NY-007,36.3,10.0,12
NY-009,36.1,10.3,12
NY-011,36.9,9.9,12
NY-013,37.7,10.5,12
NY-015,36.0,9.4,12
NY-017,35.4,10.5,12
NY-019,30.6,10.6,12
NY-021,37.3,10.1,12
NY-023,35.0,10.1,12
NY-025,34.1,9.6,12
NY-027,37.8,9.8,12
NY-029,38.1,10.5,12
NY-031,29.6,10.3,12
NY-033,29.8,11.4,12
NY-035,32.8,9.8,12
NY-037,37.4,10.4,12
NY-039,35.2,9.8,12
NY-041,29.9,11.0,12
NY-043,31.6,10.8,12
NY-045,34.6,12.2,12
NY-047,43.8,8.7,12
NY-049,32.1,12.1,12
NY-051,37.6,10.3,12
NY-053,35.1,10.8,12
NY-055,38.7,10.7,12
NY-057,34.9,9.5,12
