STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,DAMAGE_PROPERTY,STORM_AREA_SQMILES,DURATION_MINUTES,MONTH
NEW YORK,JUNE,Thunderstorm Wind,STEUBEN,2500.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,SENECA,5000.0,0.0,0,6
WEST VIRGINIA,JUNE,Thunderstorm Wind,PRESTON,,0.0,0,6
WEST VIRGINIA,JUNE,Thunderstorm Wind,PRESTON,,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,0.0,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,,0.0,0,6
SOUTH DAKOTA,APRIL,Flood,SANBORN,0.0,7.653807636205917,1379,4
VIRGINIA,APRIL,Hail,RICHMOND (C),0.0,0.0,0,4
VIRGINIA,APRIL,Thunderstorm Wind,WESTMORELAND,15000.0,0.0,0,4
VIRGINIA,APRIL,Thunderstorm Wind,KING AND QUEEN,2000.0,0.0,0,4
SOUTH DAKOTA,APRIL,Flood,HUTCHINSON,0.0,60.025389787743066,1199,4
OKLAHOMA,JUNE,Thunderstorm Wind,CANADIAN,,0.0,0,6
OKLAHOMA,JUNE,Flash Flood,CUSTER,5000.0,0.0024055875015365634,180,6
TEXAS,JUNE,Thunderstorm Wind,HARDEMAN,,0.0,0,6
OKLAHOMA,JUNE,Hail,ATOKA,,0.0,0,6
ARKANSAS,JUNE,Tornado,LOGAN,0.0,12.247008104988694,5,6
ARKANSAS,JUNE,Tornado,RANDOLPH,,9.09563292362693,11,6
NORTH DAKOTA,JUNE,Hail,GOLDEN VALLEY,0.0,0.0,2,6
NORTH DAKOTA,JUNE,Hail,GOLDEN VALLEY,0.0,0.0,3,6
NORTH DAKOTA,JUNE,Thunderstorm Wind,WILLIAMS,0.0,0.0,2,6
NORTH DAKOTA,JUNE,Thunderstorm Wind,WILLIAMS,0.0,0.0,3,6
NORTH DAKOTA,JUNE,Hail,MCKENZIE,0.0,0.0,2,6
NORTH DAKOTA,JUNE,Thunderstorm Wind,SIOUX,2000.0,0.0,5,6
NORTH DAKOTA,JUNE,Thunderstorm Wind,SIOUX,250000.0,0.0,6,6
TEXAS,JUNE,Hail,MCCULLOCH,0.0,0.0,0,6
TEXAS,JUNE,Hail,MCCULLOCH,0.0,0.0,0,6
TEXAS,JUNE,Hail,BROWN,0.0,0.0,0,6
TEXAS,JUNE,Hail,BROWN,0.0,0.0,0,6
TEXAS,JUNE,Hail,CONCHO,0.0,0.0,0,6
TEXAS,JUNE,Hail,CONCHO,0.0,0.0,0,6
MISSISSIPPI,MARCH,Tornado,ISSAQUENA,30000.0,8.90020487931017,6,3
OKLAHOMA,JUNE,Thunderstorm Wind,PAYNE,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,PAYNE,,0.0,0,6
OKLAHOMA,JUNE,Hail,MCCLAIN,,0.0,0,6
SOUTH CAROLINA,JUNE,Thunderstorm Wind,DORCHESTER,2250.0,0.0,1,6
SOUTH CAROLINA,JUNE,Hail,BERKELEY,,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,TATTNALL,1000.0,0.0,1,6
ARKANSAS,JUNE,Thunderstorm Wind,RANDOLPH,0.0,0.0,0,6
GEORGIA,JUNE,Thunderstorm Wind,EFFINGHAM,1000.0,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,BULLOCH,,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,EFFINGHAM,,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,BRYAN,,0.0,1,6
TENNESSEE,MARCH,Thunderstorm Wind,MCNAIRY,5000.0,0.0,5,3
MONTANA,APRIL,Flood,BEAVERHEAD,100000.0,3.7790321735802728,1080,4
ARIZONA,JULY,Thunderstorm Wind,MARICOPA,1000.0,0.0,0,7
MISSOURI,JUNE,Thunderstorm Wind,OZARK,10000.0,0.0,0,6
MISSOURI,JUNE,Thunderstorm Wind,OREGON,40000.0,0.0,0,6
KANSAS,MAY,Hail,MITCHELL,0.0,0.0,0,5
KANSAS,JUNE,Hail,SHERMAN,,0.0,0,6
KANSAS,JUNE,Hail,SHERMAN,,0.0,0,6
KANSAS,JUNE,Hail,THOMAS,,0.0,0,6
KANSAS,JUNE,Hail,SHERIDAN,,0.0,0,6
KANSAS,JUNE,Hail,GRAHAM,,0.0,0,6
TEXAS,JUNE,Hail,BROWN,0.0,0.0,0,6
TEXAS,JUNE,Hail,BROWN,0.0,0.0,0,6
TEXAS,JUNE,Hail,NOLAN,0.0,0.0,0,6
TEXAS,JUNE,Hail,TAYLOR,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,IRION,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,IRION,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,TOM GREEN,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,TOM GREEN,0.0,0.0,0,6
TEXAS,JUNE,Hail,BELL,20000.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,MILAM,10000.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,MILAM,12000.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,ANDERSON,10000.0,0.5136599013744069,5,6
TEXAS,JUNE,Hail,HILL,0.0,0.0,0,6
TEXAS,JUNE,Hail,HILL,0.0,0.0,0,6
TEXAS,JUNE,Hail,HILL,100000.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,HILL,100000.0,0.0,0,6
TEXAS,JUNE,Hail,BOSQUE,100000.0,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,WOODWARD,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,KAY,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,DEWEY,,0.0,0,6
TEXAS,JUNE,Hail,CASS,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,RUSK,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,CASS,0.0,0.0,0,6
LOUISIANA,JUNE,Hail,CLAIBORNE,0.0,0.0,0,6
LOUISIANA,JUNE,Hail,UNION,0.0,0.0,0,6
LOUISIANA,JUNE,Thunderstorm Wind,CLAIBORNE,0.0,0.0,0,6
TEXAS,JUNE,Hail,RED RIVER,0.0,0.0,0,6
TEXAS,JUNE,Hail,RUSK,0.0,0.0,0,6
TEXAS,JUNE,Hail,SMITH,0.0,0.0,0,6
MISSOURI,JUNE,Thunderstorm Wind,LINN,,0.0,2,6
TEXAS,JUNE,Thunderstorm Wind,FISHER,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,HARRIS,15000.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,HARRIS,500000.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,HARRIS,1000000.0,0.0,0,6
KANSAS,JUNE,Hail,WABAUNSEE,0.0,0.0,1,6
MISSOURI,JUNE,Hail,CALDWELL,,0.0,2,6
KANSAS,MAY,Thunderstorm Wind,MITCHELL,0.0,0.0,0,5
MISSISSIPPI,MARCH,Thunderstorm Wind,UNION,15000.0,0.0,1,3
ARKANSAS,JUNE,Thunderstorm Wind,LITTLE RIVER,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,NEVADA,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,LAFAYETTE,0.0,0.0,0,6
LOUISIANA,JUNE,Hail,CADDO,0.0,0.0,0,6
LOUISIANA,JUNE,Thunderstorm Wind,CLAIBORNE,0.0,0.0,0,6
LOUISIANA,JUNE,Thunderstorm Wind,WEBSTER,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,SALINE,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,SALINE,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,SALINE,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,MONTGOMERY,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,GARLAND,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,GARLAND,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,CLARK,0.0,0.0,0,6
ARKANSAS,MARCH,Thunderstorm Wind,LEE,50000.0,0.0,5,3
MISSISSIPPI,MARCH,Tornado,PANOLA,140000.0,17.85494363096701,6,3
ARKANSAS,MARCH,Thunderstorm Wind,PHILLIPS,30000.0,0.0,1,3
TENNESSEE,MARCH,Thunderstorm Wind,MADISON,5000.0,0.0,2,3
MISSISSIPPI,MARCH,Tornado,UNION,15000.0,0.16744054629387353,3,3
ARKANSAS,JUNE,Thunderstorm Wind,PULASKI,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,LONOKE,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,LONOKE,0.0,0.0,0,6
MISSISSIPPI,MARCH,Tornado,LEE,300000.0,65.93840606196841,12,3
MAINE,JUNE,Thunderstorm Wind,SOMERSET,,0.0,5,6
MAINE,JUNE,Flash Flood,FRANKLIN,0.0,3.0990607781707893,160,6
NEW YORK,JULY,Thunderstorm Wind,OTSEGO,5000.0,0.0,0,7
TENNESSEE,JUNE,Thunderstorm Wind,SHELBY,50000.0,0.0,5,6
TENNESSEE,JUNE,Thunderstorm Wind,TIPTON,25000.0,0.0,5,6
TENNESSEE,JUNE,Hail,GIBSON,0.0,0.0,5,6
COLORADO,JUNE,Tornado,WASHINGTON,0.0,0.12260238482436718,1,6
NEW YORK,JULY,Thunderstorm Wind,TOMPKINS,1000.0,0.0,0,7
DELAWARE,APRIL,Tornado,SUSSEX,0.0,56.8041646959729,20,4
LOUISIANA,JUNE,Thunderstorm Wind,CADDO,0.0,0.0,0,6
LOUISIANA,JUNE,Thunderstorm Wind,CADDO,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,BAKER,1000.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,CLAY,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,ST. JOHNS,0.0,0.0,0,6
COLORADO,FEBRUARY,Thunderstorm Wind,BACA,0.0,0.0,0,2
ARKANSAS,MARCH,Heavy Rain,VAN BUREN,0.0,0.0,0,3
ARKANSAS,MARCH,Heavy Rain,SEARCY,0.0,0.0,0,3
NEW YORK,JUNE,Flash Flood,CHAUTAUQUA,0.0,3.5377397832888035e-05,120,6
NEW YORK,JUNE,Flash Flood,CHAUTAUQUA,0.0,0.00042438451911833565,120,6
OHIO,AUGUST,Flash Flood,LAKE,0.0,0.15361477001382737,190,8
NEW YORK,JUNE,Hail,ULSTER,,0.0,0,6
NEW YORK,JUNE,Hail,ULSTER,,0.0,0,6
NEW YORK,JUNE,Hail,ULSTER,,0.0,0,6
NEW YORK,JUNE,Hail,HERKIMER,,0.0,0,6
NEW YORK,JUNE,Hail,HERKIMER,0.0,0.0,0,6
NEW YORK,JUNE,Hail,DUTCHESS,,0.0,0,6
ARKANSAS,JUNE,Hail,GRANT,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,GRANT,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,GARLAND,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,ARKANSAS,0.0,0.0,0,6
ARIZONA,MARCH,Flood,APACHE,0.0,12.06036006594571,720,3
INDIANA,JUNE,Thunderstorm Wind,CLAY,25000.0,0.0,0,6
INDIANA,JUNE,Thunderstorm Wind,MONTGOMERY,0.0,0.0,0,6
INDIANA,JUNE,Thunderstorm Wind,PUTNAM,50000.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,SENECA,2500.0,0.0,0,6
NEW YORK,JUNE,Hail,STEUBEN,0.0,0.0,0,6
NEW YORK,JUNE,Hail,STEUBEN,0.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,YATES,2500.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,SENECA,5000.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,SENECA,5000.0,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,,0.0,0,6
OHIO,JUNE,Hail,TUSCARAWAS,,0.0,0,6
OHIO,JUNE,Hail,HARRISON,,0.0,0,6
OHIO,JUNE,Lightning,JEFFERSON,10000.0,0.0,0,6
OHIO,JUNE,Thunderstorm Wind,HARRISON,,0.0,0,6
OHIO,JUNE,Thunderstorm Wind,JEFFERSON,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,LOGAN,2000.0,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,OKLAHOMA,5000.0,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,PAYNE,10000.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,HARDEMAN,,0.0,0,6
ARKANSAS,JUNE,Tornado,PERRY,,0.009050303945720812,1,6
ILLINOIS,JUNE,Hail,BROWN,0.0,0.0,0,6
ILLINOIS,JUNE,Hail,PIKE,0.0,0.0,0,6
MISSOURI,JUNE,Thunderstorm Wind,MARION,0.0,0.0,1,6
MISSOURI,JUNE,Hail,SHELBY,0.0,74.39929042117375,29,6
MISSOURI,JUNE,Hail,MARION,0.0,0.0,0,6
NORTH DAKOTA,JUNE,Hail,FOSTER,0.0,0.0,5,6
NORTH DAKOTA,JUNE,Hail,ROLETTE,0.0,0.0,4,6
NORTH DAKOTA,JUNE,Thunderstorm Wind,ROLETTE,0.0,0.0,4,6
NORTH DAKOTA,JUNE,Hail,FOSTER,0.0,0.0,2,6
NORTH DAKOTA,JUNE,Thunderstorm Wind,STARK,80000.0,0.0,10,6
NORTH DAKOTA,JUNE,Thunderstorm Wind,STARK,60000.0,0.0,4,6
NORTH DAKOTA,JUNE,Thunderstorm Wind,STARK,40000.0,0.0,5,6
TENNESSEE,MARCH,Thunderstorm Wind,CARROLL,10000.0,0.0,5,3
OKLAHOMA,JUNE,Hail,CLEVELAND,,0.0,0,6
OKLAHOMA,JUNE,Hail,CLEVELAND,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,MARSHALL,,0.0,0,6
MISSISSIPPI,MARCH,Thunderstorm Wind,UNION,5000.0,0.0,1,3
GEORGIA,JUNE,Thunderstorm Wind,EFFINGHAM,,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,EFFINGHAM,,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,EFFINGHAM,,0.0,1,6
SOUTH CAROLINA,JUNE,Hail,BERKELEY,,0.0,6,6
ARIZONA,MARCH,Flood,YAVAPAI,0.0,28.24968834606383,0,3
COLORADO,MAY,Flood,PITKIN,1000.0,0.0051601518958171765,60,5
UTAH,MAY,Flood,GRAND,500.0,0.11748463718858379,480,5
TEXAS,MAY,Flash Flood,WEBB,0.0,0.13479269234682625,20,5
PENNSYLVANIA,JUNE,Flash Flood,CHESTER,0.0,0.02693922689432636,100,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,CHESTER,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,CHESTER,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,CHESTER,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,BUCKS,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,DELAWARE,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,DELAWARE,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,CHESTER,0.0,0.0,0,6
NEBRASKA,MAY,Hail,GREELEY,0.0,0.0,0,5
OKLAHOMA,JUNE,Thunderstorm Wind,LOGAN,,0.0,0,6
KANSAS,JUNE,Hail,GRAHAM,,0.0,0,6
KANSAS,JUNE,Hail,GRAHAM,,0.0,0,6
KANSAS,JUNE,Thunderstorm Wind,GRAHAM,,0.0,0,6
KANSAS,JUNE,Thunderstorm Wind,GRAHAM,,0.0,5,6
KANSAS,JUNE,Thunderstorm Wind,GRAHAM,,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,ANDERSON,50000.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,ANDERSON,2000.0,0.0,0,6
TEXAS,JUNE,Hail,PARKER,0.0,0.0,0,6
TEXAS,JUNE,Hail,PARKER,250000.0,0.0,0,6
TEXAS,JUNE,Hail,PARKER,0.0,0.0,0,6
TEXAS,JUNE,Hail,DENTON,50000.0,0.0,0,6
TEXAS,JUNE,Hail,DENTON,0.0,0.0,0,6
TEXAS,JUNE,Hail,DENTON,100000.0,0.0,0,6
TEXAS,JUNE,Hail,DENTON,0.0,0.0,0,6
TEXAS,JUNE,Hail,DENTON,25000.0,0.0,0,6
OKLAHOMA,JUNE,Hail,JEFFERSON,,0.0,0,6
OKLAHOMA,JUNE,Hail,CADDO,,0.0,0,6
OKLAHOMA,JUNE,Hail,COMANCHE,,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,CASS,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,CHEROKEE,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,GREGG,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,LITTLE RIVER,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,LITTLE RIVER,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,SEVIER,0.0,0.0,0,6
TEXAS,JUNE,Hail,RUSK,0.0,0.0,0,6
TEXAS,JUNE,Hail,TITUS,0.0,0.0,0,6
TEXAS,JUNE,Hail,PANOLA,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,FISHER,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,FISHER,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,FISHER,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,NOLAN,0.0,0.0,0,6
KANSAS,MAY,Hail,OSBORNE,0.0,0.0,0,5
KANSAS,MAY,Thunderstorm Wind,MITCHELL,0.0,0.0,0,5
TENNESSEE,MARCH,Tornado,TIPTON,10000.0,1.4201976335946853,2,3
KANSAS,JUNE,Thunderstorm Wind,LINCOLN,0.0,0.0,1,6
KANSAS,JUNE,Thunderstorm Wind,RUSSELL,0.0,0.0,1,6
OKLAHOMA,JUNE,Hail,MCCURTAIN,0.0,0.0,0,6
KANSAS,MAY,Thunderstorm Wind,MITCHELL,0.0,0.0,0,5
ARKANSAS,JUNE,Thunderstorm Wind,HOWARD,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,LAFAYETTE,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,MILLER,0.0,0.0,0,6
LOUISIANA,JUNE,Hail,CADDO,0.0,0.0,0,6
TEXAS,JUNE,Hail,HARRISON,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,MONTGOMERY,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,YELL,0.0,0.0,0,6
MISSISSIPPI,MARCH,Tornado,DE SOTO,2000000.0,91.54994913706982,22,3
MISSISSIPPI,MARCH,Flash Flood,PONTOTOC,0.0,0.06756868296928585,60,3
MISSISSIPPI,MARCH,Thunderstorm Wind,LEE,6000.0,0.0,2,3
ARKANSAS,JUNE,Hail,SEARCY,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,NEWTON,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,STONE,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,STONE,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,PULASKI,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,PULASKI,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,PULASKI,0.0,0.0,0,6
ARKANSAS,JUNE,Thunderstorm Wind,LONOKE,0.0,0.0,0,6
NEW HAMPSHIRE,JUNE,Flash Flood,SULLIVAN,0.0,0.11929251538134236,45,6
MAINE,JUNE,Thunderstorm Wind,SOMERSET,0.0,0.0,5,6
LOUISIANA,JUNE,Lightning,CALCASIEU,1500000.0,0.0,0,6
NEW HAMPSHIRE,JULY,Flash Flood,COOS,0.0,0.8770097844264945,45,7
NEW HAMPSHIRE,JUNE,Flash Flood,SULLIVAN,0.0,2.990945110960091,45,6
LOUISIANA,JUNE,Thunderstorm Wind,CADDO,0.0,0.0,0,6
LOUISIANA,JUNE,Thunderstorm Wind,CADDO,0.0,0.0,0,6
LOUISIANA,JUNE,Flash Flood,CADDO,0.0,0.001407002081873562,142,6
LOUISIANA,JUNE,Flash Flood,CADDO,0.0,0.0007239586833830648,141,6
NEW JERSEY,APRIL,Hail,BURLINGTON,0.0,0.0,0,4
MINNESOTA,JUNE,Tornado,NORMAN,,3.8608253115377194,5,6
TENNESSEE,MARCH,Thunderstorm Wind,HENDERSON,5000.0,0.0,2,3
TENNESSEE,MARCH,Tornado,HARDEMAN,25000.0,1.4059785459884515,2,3
NEBRASKA,MAY,Thunderstorm Wind,NUCKOLLS,0.0,0.0,0,5
KANSAS,MAY,Thunderstorm Wind,ROOKS,0.0,0.0,0,5
COLORADO,JUNE,Tornado,WASHINGTON,0.0,0.011500102383015492,1,6
NEW YORK,JUNE,Hail,SARATOGA,,0.0,0,6
NORTH CAROLINA,APRIL,Thunderstorm Wind,CURRITUCK,1000.0,0.0,0,4
VIRGINIA,APRIL,Thunderstorm Wind,NORFOLK (C),20000.0,0.0,0,4
ARKANSAS,JUNE,Hail,ARKANSAS,0.0,0.0,0,6
CALIFORNIA,MAY,Flood,TULARE,0.0,1.7820560247451542,660,5
INDIANA,JUNE,Thunderstorm Wind,PUTNAM,25000.0,0.0,0,6
INDIANA,JUNE,Thunderstorm Wind,CLAY,600000.0,0.0,0,6
INDIANA,JUNE,Thunderstorm Wind,MONTGOMERY,150000.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,CAYUGA,5000.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,CAYUGA,5000.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,CHEMUNG,3000.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,CAYUGA,5000.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,TOMPKINS,5000.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,TOMPKINS,1000.0,0.0,0,6
NEW YORK,JUNE,Thunderstorm Wind,TOMPKINS,5000.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,BUTLER,,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,BUTLER,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,WASHINGTON,,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,WASHINGTON,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,WASHINGTON,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,FAYETTE,,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,ALLEGHENY,10000.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,BUTLER,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,PAYNE,20000.0,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,LINCOLN,5000.0,0.0,0,6
KENTUCKY,JUNE,Thunderstorm Wind,ESTILL,,0.0,4,6
KENTUCKY,JUNE,Thunderstorm Wind,ESTILL,,0.0,4,6
KENTUCKY,JUNE,Thunderstorm Wind,ESTILL,,0.0,2,6
KENTUCKY,JUNE,Thunderstorm Wind,ESTILL,,0.0,9,6
NORTH DAKOTA,JUNE,Hail,WELLS,0.0,0.0,3,6
NORTH DAKOTA,JUNE,Hail,WELLS,0.0,0.0,3,6
MISSOURI,JUNE,Thunderstorm Wind,SHELBY,0.0,0.09845784839024933,0,6
MISSISSIPPI,MARCH,Tornado,UNION,55000.0,0.14501897967449004,1,3
OKLAHOMA,JUNE,Thunderstorm Wind,MARSHALL,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,GARFIELD,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,CANADIAN,,0.0,0,6
COLORADO,MAY,Flood,DOLORES,500.0,0.05554326341107854,60,5
COLORADO,MAY,Flood,ROUTT,2000.0,0.20253548458616677,1390,5
COLORADO,MAY,Flood,GUNNISON,1000.0,0.004016219384895238,540,5
GEORGIA,JUNE,Thunderstorm Wind,EFFINGHAM,,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,EFFINGHAM,,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,BULLOCH,,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,BULLOCH,1000.0,0.0,1,6
GEORGIA,JUNE,Thunderstorm Wind,BULLOCH,,0.0,1,6
UTAH,MAY,Flood,GRAND,1000.0,0.00984895771827845,120,5
COLORADO,MAY,Flood,DOLORES,2500.0,0.0010567298115828128,360,5
PENNSYLVANIA,JUNE,Thunderstorm Wind,BUCKS,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,MONTGOMERY,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,MONTGOMERY,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Hail,MONTGOMERY,0.0,0.0,0,6
NEW JERSEY,JUNE,Thunderstorm Wind,MERCER,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,BERKS,0.0,0.0,0,6
PENNSYLVANIA,JUNE,Thunderstorm Wind,BERKS,0.0,0.0,0,6
KANSAS,JUNE,Thunderstorm Wind,THOMAS,,0.0,0,6
KANSAS,JUNE,Thunderstorm Wind,THOMAS,,0.0,0,6
KANSAS,JUNE,Thunderstorm Wind,THOMAS,,0.0,0,6
KANSAS,JUNE,Thunderstorm Wind,GOVE,,0.0,0,6
KANSAS,JUNE,Thunderstorm Wind,SHERIDAN,,0.0,0,6
KENTUCKY,JUNE,Thunderstorm Wind,PIKE,0.0,0.0,0,6
OHIO,AUGUST,Flash Flood,LORAIN,500000.0,1.5488862092104467,225,8
OKLAHOMA,JUNE,Thunderstorm Wind,OKLAHOMA,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,CLEVELAND,,0.0,0,6
OKLAHOMA,JUNE,Thunderstorm Wind,LOGAN,,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,GREGG,0.0,0.0,0,6
LOUISIANA,JUNE,Hail,UNION,0.0,0.0,0,6
LOUISIANA,JUNE,Thunderstorm Wind,UNION,0.0,0.0,0,6
LOUISIANA,JUNE,Thunderstorm Wind,RED RIVER,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,SEVIER,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,HOWARD,0.0,0.0,0,6
ARKANSAS,JUNE,Hail,SEVIER,0.0,0.0,0,6
TEXAS,JUNE,Hail,MORRIS,0.0,0.0,0,6
TEXAS,JUNE,Hail,CASS,0.0,0.0,0,6
TEXAS,JUNE,Hail,WOOD,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,NOLAN,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,NOLAN,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,NOLAN,0.0,0.0,0,6
TEXAS,JUNE,Thunderstorm Wind,NOLAN,0.0,0.0,0,6
