STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,DAMAGE_PROPERTY,STORM_AREA_MILES,DURATION_MINUTES,MONTH,FIPS
NEBRASKA,SEPTEMBER,Thunderstorm Wind,MADISON,,0.0,0,9,31119
NEBRASKA,SEPTEMBER,Thunderstorm Wind,STANTON,,0.0,0,9,31167
MINNESOTA,SEPTEMBER,Flash Flood,ST. LOUIS,0.0,0.033821571572212855,180,9,27137
MINNESOTA,SEPTEMBER,Flash Flood,ST. LOUIS,50000.0,0.1670591085821726,300,9,27137
NEW YORK,SEPTEMBER,Flash Flood,KINGS,0.0,0.00912134710946059,30,9,36047
NEW YORK,SEPTEMBER,Flash Flood,KINGS,0.0,0.02604207390179007,30,9,36047
NEW YORK,SEPTEMBER,Flash Flood,KINGS,0.0,0.021484694871240904,30,9,36047
NEW YORK,SEPTEMBER,Flash Flood,SUFFOLK,0.0,0.1286821111674254,30,9,36103
NEW YORK,SEPTEMBER,Flash Flood,SUFFOLK,0.0,0.010277712278013659,30,9,36103
NEW YORK,SEPTEMBER,Flash Flood,NASSAU,0.0,0.2021351906758685,30,9,36059
WEST VIRGINIA,SEPTEMBER,Flash Flood,PENDLETON,0.0,0.08653086214775067,73,9,54071
MARYLAND,SEPTEMBER,Flood,PRINCE GEORGE'S,0.0,0.15874868225997757,120,9,24033
DISTRICT OF COLUMBIA,SEPTEMBER,Flash Flood,DISTRICT OF COLUMBIA,0.0,0.25024872028374556,120,9,11001
VIRGINIA,SEPTEMBER,Flash Flood,FAUQUIER,0.0,5.431156287039582,60,9,51061
VIRGINIA,SEPTEMBER,Flood,GREENE,0.0,0.003933330109153272,120,9,51079
MARYLAND,SEPTEMBER,Flash Flood,BALTIMORE,0.0,0.022118260793631085,108,9,24005
VIRGINIA,SEPTEMBER,Thunderstorm Wind,ALBEMARLE,5000.0,0.0,0,9,51003
VIRGINIA,SEPTEMBER,Thunderstorm Wind,ALBEMARLE,2000.0,0.0,0,9,51003
MARYLAND,SEPTEMBER,Thunderstorm Wind,BALTIMORE,3000.0,0.0,0,9,24005
MARYLAND,SEPTEMBER,Thunderstorm Wind,HOWARD,3000.0,0.0,0,9,24027
MARYLAND,SEPTEMBER,Thunderstorm Wind,HOWARD,2000.0,0.0,0,9,24027
MARYLAND,SEPTEMBER,Hail,HOWARD,,0.0,0,9,24027
MARYLAND,SEPTEMBER,Thunderstorm Wind,BALTIMORE,,0.0,0,9,24005
ILLINOIS,SEPTEMBER,Thunderstorm Wind,COOK,0.0,0.0,0,9,17031
ILLINOIS,SEPTEMBER,Thunderstorm Wind,DU PAGE,0.0,0.0,0,9,17043
ILLINOIS,SEPTEMBER,Thunderstorm Wind,DU PAGE,0.0,0.0,0,9,17043
ILLINOIS,SEPTEMBER,Thunderstorm Wind,DU PAGE,0.0,0.0,0,9,17043
ILLINOIS,SEPTEMBER,Flash Flood,COOK,0.0,0.0,175,9,17031
WASHINGTON,SEPTEMBER,Thunderstorm Wind,STEVENS,2000.0,0.0,10,9,53065
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,HALIFAX,5000.0,0.0,0,9,37083
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,SAMPSON,1500.0,0.0,0,9,37163
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,JOHNSTON,15000.0,0.0,0,9,37101
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,JOHNSTON,5000.0,0.0,0,9,37101
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WAYNE,5000.0,0.0,0,9,37191
NEVADA,SEPTEMBER,Flash Flood,CLARK,5000.0,0.055565531105238056,17,9,32003
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,250000.0,0.0012184047880023747,180,9,04015
SOUTH DAKOTA,JUNE,Thunderstorm Wind,TODD,,0.0,0,6,46121
NEVADA,SEPTEMBER,Hail,HUMBOLDT,0.0,0.0,60,9,32013
NEVADA,SEPTEMBER,Flash Flood,LANDER,0.0,95.51011629181065,60,9,32015
NEVADA,SEPTEMBER,Thunderstorm Wind,EUREKA,0.0,0.0,60,9,32011
NEVADA,SEPTEMBER,Thunderstorm Wind,WHITE PINE,0.0,0.0,60,9,32033
NEVADA,SEPTEMBER,Thunderstorm Wind,HUMBOLDT,0.0,0.0,60,9,32013
NEVADA,SEPTEMBER,Thunderstorm Wind,ELKO,15500.0,2.155287840466244,60,9,32007
NEVADA,SEPTEMBER,Thunderstorm Wind,WHITE PINE,0.0,0.0,60,9,32033
NEVADA,SEPTEMBER,Thunderstorm Wind,ELKO,0.0,0.0,60,9,32007
TEXAS,SEPTEMBER,Thunderstorm Wind,GARZA,,0.0,0,9,48169
TEXAS,SEPTEMBER,Thunderstorm Wind,KING,0.0,0.0,0,9,48269
TEXAS,SEPTEMBER,Thunderstorm Wind,DICKENS,0.0,0.0,4,9,48125
TEXAS,SEPTEMBER,Thunderstorm Wind,LUBBOCK,0.0,0.0,0,9,48303
TEXAS,SEPTEMBER,Thunderstorm Wind,PARMER,0.0,0.0,0,9,48369
TEXAS,SEPTEMBER,Hail,LAMB,0.0,0.0,0,9,48279
TEXAS,SEPTEMBER,Thunderstorm Wind,LAMB,0.0,0.0,0,9,48279
TEXAS,SEPTEMBER,Thunderstorm Wind,HOCKLEY,,0.0,0,9,48219
TEXAS,SEPTEMBER,Flash Flood,LUBBOCK,0.0,4.471480154447356,1020,9,48303
TEXAS,SEPTEMBER,Thunderstorm Wind,LUBBOCK,,41.70695140599007,21,9,48303
KENTUCKY,SEPTEMBER,Hail,DAVIESS,,18.858502027049358,5,9,21059
KENTUCKY,SEPTEMBER,Thunderstorm Wind,DAVIESS,1000.0,0.0,0,9,21059
KANSAS,SEPTEMBER,Hail,NORTON,,0.0,0,9,20137
KANSAS,SEPTEMBER,Thunderstorm Wind,NORTON,,0.0,20,9,20137
KANSAS,SEPTEMBER,Thunderstorm Wind,NORTON,,0.0,0,9,20137
KANSAS,SEPTEMBER,Thunderstorm Wind,NORTON,,0.0,0,9,20137
KANSAS,SEPTEMBER,Thunderstorm Wind,NORTON,,0.0,0,9,20137
IOWA,SEPTEMBER,Hail,DALLAS,0.0,0.0,0,9,19049
OKLAHOMA,SEPTEMBER,Flash Flood,PITTSBURG,0.0,0.1267507141406263,135,9,40121
OKLAHOMA,SEPTEMBER,Thunderstorm Wind,OKFUSKEE,40000.0,0.0,0,9,40107
OKLAHOMA,SEPTEMBER,Hail,OKFUSKEE,0.0,0.0,0,9,40107
NEW JERSEY,SEPTEMBER,Hail,MIDDLESEX,,0.0,0,9,34023
NEW JERSEY,SEPTEMBER,Hail,MIDDLESEX,,0.0,0,9,34023
NEW JERSEY,SEPTEMBER,Hail,MIDDLESEX,,0.0,0,9,34023
NEW JERSEY,SEPTEMBER,Hail,MIDDLESEX,,0.0,0,9,34023
NEW JERSEY,SEPTEMBER,Hail,MIDDLESEX,,0.0,0,9,34023
NEW JERSEY,SEPTEMBER,Hail,MIDDLESEX,,0.0,0,9,34023
NEW JERSEY,SEPTEMBER,Hail,MIDDLESEX,,0.0,0,9,34023
NEW JERSEY,SEPTEMBER,Hail,CAMDEN,,0.0,0,9,34007
MICHIGAN,SEPTEMBER,Thunderstorm Wind,LENAWEE,0.0,0.0,0,9,26091
NORTH DAKOTA,SEPTEMBER,Thunderstorm Wind,OLIVER,5000.0,0.0,4,9,38065
NORTH DAKOTA,SEPTEMBER,Hail,MCLEAN,0.0,0.0,3,9,38055
NORTH DAKOTA,SEPTEMBER,Thunderstorm Wind,MCLEAN,0.0,0.0,3,9,38055
TENNESSEE,DECEMBER,Hail,BENTON,0.0,0.0,5,12,47005
FLORIDA,SEPTEMBER,Thunderstorm Wind,LEON,0.0,0.0,0,9,12073
FLORIDA,SEPTEMBER,Thunderstorm Wind,LEON,0.0,0.0,0,9,12073
FLORIDA,SEPTEMBER,Thunderstorm Wind,LEON,0.0,0.0,0,9,12073
FLORIDA,SEPTEMBER,Thunderstorm Wind,LEON,0.0,0.0,0,9,12073
FLORIDA,SEPTEMBER,Thunderstorm Wind,LEON,0.0,0.0,0,9,12073
FLORIDA,SEPTEMBER,Thunderstorm Wind,LEON,2000.0,0.0,0,9,12073
OKLAHOMA,SEPTEMBER,Hail,KIOWA,,0.0,0,9,40075
OKLAHOMA,SEPTEMBER,Thunderstorm Wind,KIOWA,,0.0,0,9,40075
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,1000.0,0.0018843152504323057,205,9,04015
FLORIDA,SEPTEMBER,Thunderstorm Wind,MIAMI-DADE,0.0,0.0,0,9,12086
FLORIDA,SEPTEMBER,Thunderstorm Wind,MIAMI-DADE,0.0,0.0,0,9,12086
VIRGINIA,SEPTEMBER,Hail,MONTGOMERY,,0.0,1,9,51121
VIRGINIA,SEPTEMBER,Thunderstorm Wind,MONTGOMERY,500.0,0.0,0,9,51121
VIRGINIA,SEPTEMBER,Thunderstorm Wind,MONTGOMERY,1500.0,0.0,0,9,51121
VIRGINIA,SEPTEMBER,Lightning,MONTGOMERY,500.0,0.0,0,9,51121
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,ROCKINGHAM,1000.0,0.0,0,9,37157
TEXAS,SEPTEMBER,Hail,NAVARRO,0.0,0.0,0,9,48349
TEXAS,SEPTEMBER,Hail,ELLIS,7000.0,0.0,0,9,48139
TEXAS,SEPTEMBER,Hail,ELLIS,0.0,0.0,0,9,48139
TEXAS,SEPTEMBER,Hail,ELLIS,0.0,0.0,0,9,48139
TEXAS,SEPTEMBER,Hail,ELLIS,6000.0,0.0,4,9,48139
TEXAS,SEPTEMBER,Hail,ELLIS,0.0,0.0,0,9,48139
TEXAS,SEPTEMBER,Hail,ELLIS,0.0,0.0,0,9,48139
TEXAS,SEPTEMBER,Hail,ELLIS,0.0,0.0,0,9,48139
TEXAS,SEPTEMBER,Hail,ELLIS,0.0,0.0,0,9,48139
LOUISIANA,SEPTEMBER,Thunderstorm Wind,ST. MARTIN,0.0,0.0,0,9,22099
LOUISIANA,SEPTEMBER,Thunderstorm Wind,ACADIA,0.0,0.0,0,9,22001
LOUISIANA,SEPTEMBER,Thunderstorm Wind,ACADIA,100000.0,0.0,0,9,22001
LOUISIANA,SEPTEMBER,Thunderstorm Wind,CALCASIEU,75000.0,0.0,0,9,22019
LOUISIANA,SEPTEMBER,Thunderstorm Wind,ALLEN,0.0,0.0,0,9,22003
LOUISIANA,SEPTEMBER,Thunderstorm Wind,ST. LANDRY,3000.0,0.0,0,9,22097
LOUISIANA,SEPTEMBER,Thunderstorm Wind,IBERIA,10000.0,0.0,0,9,22045
MAINE,SEPTEMBER,Flash Flood,FRANKLIN,0.0,0.02419880834082915,60,9,23007
MAINE,SEPTEMBER,Flash Flood,FRANKLIN,0.0,0.002879198577576283,60,9,23007
MAINE,SEPTEMBER,Flash Flood,FRANKLIN,0.0,0.030857349109416708,32,9,23007
MAINE,SEPTEMBER,Flood,SOMERSET,0.0,0.1842891787034641,112,9,23025
MAINE,SEPTEMBER,Flood,FRANKLIN,0.0,0.05209261882020224,118,9,23007
KENTUCKY,SEPTEMBER,Flash Flood,BELL,0.0,0.008878266730345325,150,9,21013
KENTUCKY,SEPTEMBER,Flash Flood,BELL,0.0,0.0008417337394455835,150,9,21013
KENTUCKY,SEPTEMBER,Flash Flood,BELL,0.0,0.0003061312503130274,150,9,21013
KENTUCKY,SEPTEMBER,Heavy Rain,BELL,0.0,0.0,120,9,21013
NORTH CAROLINA,SEPTEMBER,Hail,BURKE,,0.0,0,9,37023
MISSISSIPPI,MARCH,Flash Flood,HINDS,20000.0,8.058368070157392e-05,36,3,28049
MISSISSIPPI,MARCH,Flash Flood,HINDS,1000.0,0.2311962113857086,70,3,28049
MISSISSIPPI,MARCH,Flash Flood,HINDS,1000.0,0.01160544584178291,55,3,28049
IOWA,SEPTEMBER,Hail,HARRISON,,0.0,0,9,19085
KANSAS,SEPTEMBER,Hail,NEMAHA,0.0,0.0,1,9,20131
KANSAS,SEPTEMBER,Hail,NEMAHA,0.0,0.0,1,9,20131
KANSAS,SEPTEMBER,Hail,WASHINGTON,0.0,0.0,1,9,20201
KANSAS,SEPTEMBER,Thunderstorm Wind,WASHINGTON,0.0,0.0,1,9,20201
KANSAS,SEPTEMBER,Thunderstorm Wind,WASHINGTON,0.0,0.0,1,9,20201
KANSAS,SEPTEMBER,Hail,JACKSON,0.0,0.0,1,9,20085
KANSAS,SEPTEMBER,Thunderstorm Wind,MARSHALL,0.0,0.0,1,9,20117
KANSAS,SEPTEMBER,Hail,JACKSON,0.0,0.0,1,9,20085
MINNESOTA,SEPTEMBER,Flash Flood,ST. LOUIS,50000.0,0.005084939069050966,360,9,27137
MINNESOTA,SEPTEMBER,Flash Flood,ST. LOUIS,20000.0,0.0044055319415303605,360,9,27137
NEW YORK,SEPTEMBER,Flash Flood,QUEENS,0.0,0.01859404520269441,30,9,36081
NEW YORK,SEPTEMBER,Flash Flood,QUEENS,0.0,0.33577163558366746,30,9,36081
NEW YORK,SEPTEMBER,Flash Flood,KINGS,0.0,0.018554685695821277,30,9,36047
NEW YORK,SEPTEMBER,Flash Flood,WESTCHESTER,0.0,0.0,30,9,36119
NEW YORK,SEPTEMBER,Flash Flood,WESTCHESTER,0.0,0.41187694966713384,30,9,36119
NEW YORK,SEPTEMBER,Flash Flood,WESTCHESTER,0.0,0.010119842679330809,30,9,36119
MARYLAND,SEPTEMBER,Flash Flood,BALTIMORE,0.0,0.0005904554013701304,41,9,24005
MARYLAND,SEPTEMBER,Flash Flood,BALTIMORE,0.0,0.03366796410894374,100,9,24005
MARYLAND,SEPTEMBER,Flash Flood,BALTIMORE,0.0,0.2893572434107277,100,9,24005
MARYLAND,SEPTEMBER,Flash Flood,BALTIMORE,0.0,0.0003686669586190601,99,9,24005
MARYLAND,SEPTEMBER,Thunderstorm Wind,BALTIMORE,150000.0,0.0,0,9,24005
MARYLAND,SEPTEMBER,Hail,BALTIMORE,,0.0,0,9,24005
MARYLAND,SEPTEMBER,Thunderstorm Wind,HARFORD,2000.0,0.0,0,9,24025
MARYLAND,SEPTEMBER,Thunderstorm Wind,HARFORD,3000.0,0.0,0,9,24025
MARYLAND,SEPTEMBER,Thunderstorm Wind,HARFORD,2000.0,0.0,0,9,24025
MARYLAND,SEPTEMBER,Thunderstorm Wind,HARFORD,2000.0,0.0,0,9,24025
MARYLAND,SEPTEMBER,Thunderstorm Wind,CECIL,10000.0,0.0,0,9,24015
WASHINGTON,SEPTEMBER,Thunderstorm Wind,FERRY,500.0,0.0,10,9,53019
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WAYNE,0.0,0.0,0,9,37191
NORTH CAROLINA,SEPTEMBER,Hail,WAKE,0.0,0.0,0,9,37183
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WAYNE,0.0,0.0,0,9,37191
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WILSON,0.0,0.0,0,9,37195
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WAKE,0.0,0.0,0,9,37183
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WILSON,0.0,0.0,0,9,37195
ARIZONA,SEPTEMBER,Thunderstorm Wind,MOHAVE,0.0,0.0,13,9,04015
ARIZONA,SEPTEMBER,Thunderstorm Wind,MOHAVE,0.0,0.0,0,9,04015
ARIZONA,SEPTEMBER,Thunderstorm Wind,MOHAVE,0.0,0.0,0,9,04015
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,1000.0,0.8497292613867838,125,9,04015
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,5000.0,60.63463669117746,120,9,04015
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,1000.0,0.002638504632607945,110,9,04015
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,1000.0,0.07019664853078689,105,9,04015
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,1000.0,0.0023504362758849885,105,9,04015
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,1000.0,0.0017605421276897248,95,9,04015
GEORGIA,JUNE,Flash Flood,DOUGHERTY,0.0,0.0,140,6,13095
GEORGIA,JUNE,Flash Flood,EARLY,0.0,2.5854841874749255,105,6,13099
NEVADA,SEPTEMBER,Thunderstorm Wind,ELKO,0.0,0.0,60,9,32007
NEVADA,SEPTEMBER,Thunderstorm Wind,ELKO,0.0,0.0,60,9,32007
NEVADA,SEPTEMBER,Flash Flood,NYE,0.0,39.31272700802762,0,9,32023
ALABAMA,SEPTEMBER,Hail,MADISON,0.0,0.0,0,9,01089
ALABAMA,SEPTEMBER,Hail,MADISON,0.0,0.0,0,9,01089
ALABAMA,SEPTEMBER,Hail,MADISON,0.0,0.0,0,9,01089
TEXAS,SEPTEMBER,Thunderstorm Wind,GARZA,0.0,0.0,3,9,48169
TEXAS,SEPTEMBER,Thunderstorm Wind,PARMER,,42.3528358905675,18,9,48369
TEXAS,SEPTEMBER,Thunderstorm Wind,LUBBOCK,,283.1144853138612,55,9,48303
TEXAS,SEPTEMBER,Hail,CHILDRESS,,0.0,0,9,48075
SOUTH DAKOTA,SEPTEMBER,Hail,BROWN,0.0,0.0,0,9,46013
SOUTH DAKOTA,SEPTEMBER,Hail,BROWN,0.0,0.0,0,9,46013
KENTUCKY,SEPTEMBER,Flash Flood,CHRISTIAN,0.0,3.9917086743896024,244,9,21047
KENTUCKY,SEPTEMBER,Flood,CHRISTIAN,0.0,0.6029904624396002,630,9,21047
ALABAMA,SEPTEMBER,Thunderstorm Wind,MORGAN,500.0,0.0,0,9,01103
KANSAS,SEPTEMBER,Hail,MONTGOMERY,,0.0,1,9,20125
KANSAS,SEPTEMBER,Hail,LABETTE,,0.0,1,9,20099
KANSAS,SEPTEMBER,Hail,LABETTE,,0.0,1,9,20099
PENNSYLVANIA,SEPTEMBER,Thunderstorm Wind,PIKE,2500.0,0.0,0,9,42103
OKLAHOMA,SEPTEMBER,Thunderstorm Wind,OKFUSKEE,0.0,0.0,0,9,40107
OKLAHOMA,SEPTEMBER,Thunderstorm Wind,OKFUSKEE,50000.0,0.0,0,9,40107
ARKANSAS,SEPTEMBER,Thunderstorm Wind,BENTON,0.0,0.0,0,9,05007
KANSAS,SEPTEMBER,Hail,CHEYENNE,,0.0,0,9,20023
NEW JERSEY,SEPTEMBER,Thunderstorm Wind,MORRIS,,0.0,0,9,34027
NEW JERSEY,SEPTEMBER,Thunderstorm Wind,MORRIS,,0.0,0,9,34027
NEW JERSEY,SEPTEMBER,Hail,MORRIS,,0.0,0,9,34027
NEW JERSEY,SEPTEMBER,Thunderstorm Wind,WARREN,,0.0,0,9,34041
NEW JERSEY,SEPTEMBER,Thunderstorm Wind,SUSSEX,,0.0,0,9,34037
NEW JERSEY,SEPTEMBER,Hail,MIDDLESEX,,0.0,0,9,34023
MARYLAND,SEPTEMBER,Lightning,TALBOT,10000.0,0.0,0,9,24041
MINNESOTA,SEPTEMBER,Flash Flood,ST. LOUIS,250000.0,0.22878659854857464,360,9,27137
NORTH DAKOTA,SEPTEMBER,Thunderstorm Wind,KIDDER,0.0,0.0,3,9,38043
NORTH DAKOTA,SEPTEMBER,Thunderstorm Wind,BURLEIGH,0.0,0.0,8,9,38015
NORTH DAKOTA,SEPTEMBER,Thunderstorm Wind,BURLEIGH,60000.0,0.0,10,9,38015
TENNESSEE,DECEMBER,Hail,HENDERSON,0.0,0.0,5,12,47077
FLORIDA,SEPTEMBER,Thunderstorm Wind,LEON,2000.0,0.0,0,9,12073
OKLAHOMA,SEPTEMBER,Thunderstorm Wind,LINCOLN,,0.0,0,9,40081
OKLAHOMA,SEPTEMBER,Thunderstorm Wind,LINCOLN,5000.0,0.0,0,9,40081
OKLAHOMA,SEPTEMBER,Thunderstorm Wind,LINCOLN,10000.0,0.0,0,9,40081
OKLAHOMA,SEPTEMBER,Hail,BLAINE,,0.0,0,9,40011
OKLAHOMA,SEPTEMBER,Hail,CADDO,,0.0,0,9,40015
KANSAS,SEPTEMBER,Hail,CRAWFORD,0.0,0.0,0,9,20037
MISSOURI,SEPTEMBER,Thunderstorm Wind,MORGAN,0.0,0.06078887863000295,0,9,29141
MISSOURI,SEPTEMBER,Thunderstorm Wind,JASPER,10000.0,0.02229013113931846,0,9,29097
MISSOURI,SEPTEMBER,Thunderstorm Wind,MILLER,0.0,0.03432050124420557,0,9,29131
MISSOURI,SEPTEMBER,Thunderstorm Wind,DOUGLAS,5000.0,0.037064237433481965,0,9,29067
MISSOURI,SEPTEMBER,Thunderstorm Wind,BARRY,0.0,0.0130526254255786,0,9,29009
MISSOURI,SEPTEMBER,Thunderstorm Wind,NEWTON,0.0,0.025266964443510443,0,9,29145
MISSOURI,SEPTEMBER,Hail,DOUGLAS,0.0,0.0,0,9,29067
FLORIDA,SEPTEMBER,Flood,PALM BEACH,0.0,0.11020631365631023,195,9,12099
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,CASWELL,500.0,0.0,0,9,37033
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,STOKES,500.0,0.0,0,9,37169
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,STOKES,500.0,0.0,0,9,37169
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,STOKES,500.0,0.0,0,9,37169
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,STOKES,500.0,0.0,0,9,37169
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,STOKES,500.0,0.0,0,9,37169
NORTH CAROLINA,SEPTEMBER,Flash Flood,SURRY,0.0,0.00015347460746690934,105,9,37171
NORTH CAROLINA,SEPTEMBER,Heavy Rain,SURRY,0.0,0.0,120,9,37171
TEXAS,SEPTEMBER,Hail,HENDERSON,0.0,0.0,0,9,48213
TEXAS,SEPTEMBER,Hail,MCLENNAN,0.0,0.0,0,9,48309
CALIFORNIA,SEPTEMBER,Flash Flood,SAN BERNARDINO,5000.0,0.10611139910403379,102,9,06071
NORTH CAROLINA,SEPTEMBER,Heavy Rain,HALIFAX,0.0,0.0,0,9,37083
LOUISIANA,SEPTEMBER,Thunderstorm Wind,BEAUREGARD,10000.0,0.0,0,9,22011
LOUISIANA,SEPTEMBER,Thunderstorm Wind,ALLEN,2000.0,0.0,0,9,22003
LOUISIANA,SEPTEMBER,Thunderstorm Wind,CALCASIEU,3000.0,0.0,0,9,22019
NEW YORK,SEPTEMBER,Thunderstorm Wind,ORANGE,1000.0,0.0,0,9,36071
NEW YORK,SEPTEMBER,Thunderstorm Wind,ORANGE,5000.0,0.0,0,9,36071
NEW JERSEY,SEPTEMBER,Thunderstorm Wind,BERGEN,2000.0,0.0,0,9,34003
KENTUCKY,SEPTEMBER,Heavy Rain,BELL,0.0,0.0,120,9,21013
SOUTH CAROLINA,SEPTEMBER,Hail,GREENWOOD,,0.0,0,9,45047
NORTH CAROLINA,SEPTEMBER,Hail,JACKSON,,0.0,0,9,37099
MISSISSIPPI,MARCH,Thunderstorm Wind,NEWTON,5000.0,0.0,0,3,28101
MISSISSIPPI,MARCH,Thunderstorm Wind,LAUDERDALE,10000.0,0.0,0,3,28075
SOUTH DAKOTA,JUNE,Thunderstorm Wind,MEADE,,0.0,0,6,46093
SOUTH DAKOTA,JUNE,Thunderstorm Wind,MEADE,,0.0,0,6,46093
SOUTH DAKOTA,JUNE,Hail,PENNINGTON,,0.0,0,6,46103
SOUTH DAKOTA,JUNE,Hail,PENNINGTON,,0.0,0,6,46103
SOUTH DAKOTA,JUNE,Hail,JACKSON,0.0,0.0,0,6,46071
SOUTH DAKOTA,JUNE,Hail,JACKSON,0.0,0.0,0,6,46071
SOUTH DAKOTA,JUNE,Hail,MELLETTE,,0.0,0,6,46095
SOUTH DAKOTA,JUNE,Hail,PENNINGTON,0.0,0.0,0,6,46103
GEORGIA,JUNE,Flash Flood,DOUGHERTY,0.0,0.0,140,6,13095
NEW YORK,SEPTEMBER,Thunderstorm Wind,ULSTER,,0.0,0,9,36111
GEORGIA,JUNE,Tornado,EARLY,250000.0,84.28081510903299,37,6,13099
KANSAS,SEPTEMBER,Hail,JEFFERSON,0.0,0.0,1,9,20087
KANSAS,SEPTEMBER,Hail,POTTAWATOMIE,0.0,0.0,1,9,20149
KANSAS,SEPTEMBER,Thunderstorm Wind,POTTAWATOMIE,0.0,0.0,1,9,20149
KANSAS,SEPTEMBER,Hail,JEFFERSON,0.0,0.0,1,9,20087
KANSAS,SEPTEMBER,Hail,JEFFERSON,0.0,0.0,1,9,20087
KANSAS,SEPTEMBER,Hail,JEFFERSON,0.0,0.0,1,9,20087
KANSAS,SEPTEMBER,Thunderstorm Wind,POTTAWATOMIE,0.0,0.0,1,9,20149
KANSAS,SEPTEMBER,Hail,DOUGLAS,0.0,0.0,1,9,20045
KANSAS,SEPTEMBER,Thunderstorm Wind,WABAUNSEE,0.0,0.0,1,9,20197
MINNESOTA,SEPTEMBER,Flash Flood,ST. LOUIS,50000.0,0.9163498087615711,180,9,27137
MINNESOTA,SEPTEMBER,Flood,ST. LOUIS,0.0,0.14251998486637404,720,9,27137
NEW YORK,SEPTEMBER,Flash Flood,KINGS,0.0,0.06871662950139319,30,9,36047
NEW YORK,SEPTEMBER,Flash Flood,QUEENS,0.0,0.05978735479699922,30,9,36081
NEW YORK,SEPTEMBER,Flash Flood,WESTCHESTER,0.0,1.5938590919671762,30,9,36119
NEW YORK,SEPTEMBER,Flash Flood,NASSAU,0.0,0.48041147199903494,30,9,36059
NEW YORK,SEPTEMBER,Flash Flood,NASSAU,0.0,0.011071148130544975,30,9,36059
NEW YORK,SEPTEMBER,Thunderstorm Wind,ORANGE,3000.0,0.0,0,9,36071
NEW YORK,SEPTEMBER,Thunderstorm Wind,ORANGE,3000.0,0.0,0,9,36071
MARYLAND,SEPTEMBER,Flash Flood,BALTIMORE,0.0,0.0025804416010218384,99,9,24005
MARYLAND,SEPTEMBER,Flash Flood,MONTGOMERY,0.0,0.01111833171537192,99,9,24031
MARYLAND,SEPTEMBER,Flash Flood,BALTIMORE,0.0,0.0,88,9,24005
MARYLAND,SEPTEMBER,Flash Flood,MONTGOMERY,0.0,0.0003334875333829124,86,9,24031
WEST VIRGINIA,SEPTEMBER,Hail,PENDLETON,,0.0,0,9,54071
MARYLAND,SEPTEMBER,Thunderstorm Wind,PRINCE GEORGE'S,5000.0,0.0,0,9,24033
MARYLAND,SEPTEMBER,Thunderstorm Wind,MONTGOMERY,10000.0,0.0,0,9,24031
MARYLAND,SEPTEMBER,Thunderstorm Wind,MONTGOMERY,3000.0,0.0,0,9,24031
MARYLAND,SEPTEMBER,Thunderstorm Wind,MONTGOMERY,2000.0,0.0,0,9,24031
MARYLAND,SEPTEMBER,Thunderstorm Wind,FREDERICK,10000.0,0.0,0,9,24021
MARYLAND,SEPTEMBER,Thunderstorm Wind,FREDERICK,2000.0,0.0,0,9,24021
MARYLAND,SEPTEMBER,Thunderstorm Wind,FREDERICK,5000.0,0.0,0,9,24021
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WILSON,0.0,0.0,0,9,37195
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WILSON,0.0,0.0,0,9,37195
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WILSON,0.0,0.0,0,9,37195
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,WILSON,1500.0,0.0,0,9,37195
NORTH CAROLINA,SEPTEMBER,Thunderstorm Wind,NASH,0.0,0.0,0,9,37127
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,1000.0,0.0021964136619347344,95,9,04015
ARIZONA,SEPTEMBER,Flash Flood,MOHAVE,2000.0,0.00015671319878923475,77,9,04015
