TEMPERATURE_F,ANOMALY,MONTH,FIPS
62.4,3.3,10,21221
58.5,2.6,10,21223
60.2,1.6,10,21225
60.8,2.1,10,21227
59.2,2.6,10,21229
59.0,2.5,10,21231
60.3,1.7,10,21233
58.3,2.1,10,21235
58.6,2.3,10,21237
59.7,3.4,10,21239
70.2,1.1,10,22001
70.1,1.8,10,22003
70.9,2.2,10,22005
71.3,2.1,10,22007
69.7,2.3,10,22009
70.8,2.9,10,22011
68.6,3.5,10,22013
67.7,2.3,10,22015
68.0,2.2,10,22017
71.3,2.1,10,22019
68.6,3.1,10,22021
71.9,1.7,10,22023
69.6,3.1,10,22025
67.0,2.4,10,22027
69.7,2.8,10,22029
68.1,2.3,10,22031
70.1,2.0,10,22033
68.0,3.1,10,22035
68.8,1.6,10,22037
69.8,1.7,10,22039
68.7,3.0,10,22041
68.8,2.5,10,22043
71.3,1.9,10,22045
70.8,2.2,10,22047
68.2,3.4,10,22049
71.8,1.6,10,22051
70.3,0.9,10,22053
70.6,1.7,10,22055
72.0,1.8,10,22057
69.5,3.3,10,22059
67.7,3.1,10,22061
69.8,1.7,10,22063
68.5,3.2,10,22065
67.3,2.7,10,22067
68.5,2.3,10,22069
71.2,1.6,10,22071
67.6,2.6,10,22073
72.7,1.5,10,22075
69.8,1.9,10,22077
69.6,2.5,10,22079
68.5,2.8,10,22081
68.0,2.8,10,22083
68.6,2.6,10,22085
71.6,1.5,10,22087
71.3,1.7,10,22089
68.3,1.4,10,22091
71.1,2.0,10,22093
70.7,1.7,10,22095
69.8,1.6,10,22097
70.7,1.8,10,22099
71.6,2.0,10,22101
69.0,1.1,10,22103
68.5,1.1,10,22105
69.0,3.1,10,22107
72.2,1.9,10,22109
67.0,2.5,10,22111
71.4,1.6,10,22113
69.9,3.2,10,22115
67.9,1.2,10,22117
67.5,2.3,10,22119
70.4,2.0,10,22121
67.8,3.1,10,22123
69.4,1.9,10,22125
68.6,3.1,10,22127
54.0,7.1,10,23001
50.0,7.7,10,23003
53.8,6.3,10,23005
50.0,7.3,10,23007
53.9,6.9,10,23009
54.2,7.5,10,23011
54.1,6.7,10,23013
54.5,7.0,10,23015
51.4,7.1,10,23017
52.5,7.4,10,23019
50.4,7.8,10,23021
54.7,7.0,10,23023
50.4,7.4,10,23025
53.8,7.2,10,23027
53.4,7.0,10,23029
53.8,5.9,10,23031
55.8,2.6,10,24001
61.3,4.0,10,24003
59.1,4.0,10,24005
61.5,3.8,10,24009
59.9,3.4,10,24011
57.2,3.4,10,24013
58.9,3.3,10,24015
61.3,3.9,10,24017
61.7,3.9,10,24019
57.5,3.1,10,24021
52.3,2.9,10,24023
59.1,3.6,10,24025
59.0,4.3,10,24027
60.3,3.4,10,24029
59.1,3.8,10,24031
60.5,3.8,10,24033
60.3,3.5,10,24035
62.0,3.8,10,24037
62.5,3.9,10,24039
61.0,3.3,10,24041
56.3,2.4,10,24043
61.4,3.9,10,24045
62.0,3.7,10,24047
61.6,4.7,10,24510
60.6,3.8,10,24511
58.0,5.2,10,25001
53.2,5.9,10,25003
57.7,5.6,10,25005
58.5,5.1,10,25007
56.5,5.8,10,25009
54.9,6.4,10,25011
55.3,5.5,10,25013
55.1,5.7,10,25015
56.5,6.1,10,25017
57.9,4.6,10,25019
57.1,6.0,10,25021
58.3,6.4,10,25023
57.7,6.0,10,25025
55.5,6.4,10,25027
50.4,3.9,10,26001
47.8,3.0,10,26003
53.1,2.1,10,26005
50.6,4.1,10,26007
50.8,3.8,10,26009
52.7,4.7,10,26011
45.8,2.6,10,26013
52.7,2.6,10,26015
53.1,4.1,10,26017
50.9,3.9,10,26019
54.2,2.1,10,26021
53.2,2.5,10,26023
52.8,2.6,10,26025
53.8,2.7,10,26027
50.8,3.6,10,26029
50.4,4.0,10,26031
47.6,2.9,10,26033
50.7,3.9,10,26035
52.2,2.5,10,26037
49.7,3.8,10,26039
48.2,2.6,10,26041
46.5,2.5,10,26043
52.2,2.4,10,26045
50.0,3.4,10,26047
53.0,3.5,10,26049
52.2,4.5,10,26051
45.2,1.8,10,26053
51.2,4.4,10,26055
52.1,2.9,10,26057
52.8,2.7,10,26059
46.9,2.7,10,26061
53.6,5.0,10,26063
52.0,2.5,10,26065
51.8,2.3,10,26067
51.7,4.4,10,26069
45.3,2.6,10,26071
51.3,3.3,10,26073
52.2,2.5,10,26075
53.6,2.9,10,26077
50.1,3.9,10,26079
51.8,2.2,10,26081
47.2,3.1,10,26083
50.3,2.8,10,26085
53.2,3.8,10,26087
51.4,4.1,10,26089
54.2,3.5,10,26091
52.5,3.2,10,26093
46.8,2.6,10,26095
48.0,2.8,10,26097
54.7,3.7,10,26099
50.3,2.8,10,26101
46.1,2.5,10,26103
50.6,2.3,10,26105
50.5,3.0,10,26107
48.3,2.5,10,26109
52.5,3.6,10,26111
49.9,3.9,10,26113
55.2,3.3,10,26115
51.0,2.6,10,26117
50.3,4.2,10,26119
52.2,2.6,10,26121
51.0,2.8,10,26123
53.4,3.6,10,26125
51.3,2.8,10,26127
51.1,4.6,10,26129
46.6,2.4,10,26131
49.8,3.3,10,26133
50.1,4.2,10,26135
49.7,4.0,10,26137
52.8,2.2,10,26139
50.6,4.2,10,26141
50.3,4.2,10,26143
52.8,3.3,10,26145
54.1,3.5,10,26147
53.8,2.7,10,26149
53.5,4.2,10,26151
47.8,2.5,10,26153
52.5,2.9,10,26155
53.1,3.9,10,26157
53.7,2.4,10,26159
52.9,3.1,10,26161
54.7,3.4,10,26163
50.0,3.7,10,26165
46.8,3.2,10,27001
49.9,2.3,10,27003
45.6,1.7,10,27005
45.9,3.1,10,27007
48.8,2.9,10,27009
48.9,1.9,10,27011
50.9,1.8,10,27013
51.0,2.3,10,27015
46.2,2.6,10,27017
50.4,2.3,10,27019
47.4,3.5,10,27021
49.6,2.1,10,27023
49.8,2.7,10,27025
46.3,1.2,10,27027
45.9,2.9,10,27029
42.9,2.3,10,27031
51.3,3.2,10,27033
48.0,3.5,10,27035
51.0,2.2,10,27037
49.7,2.3,10,27039
47.9,3.0,10,27041
51.2,2.1,10,27043
50.7,2.8,10,27045
50.6,2.1,10,27047
50.7,2.5,10,27049
48.3,2.5,10,27051
50.4,2.4,10,27053
51.8,2.7,10,27055
46.9,3.3,10,27057
49.6,2.8,10,27059
46.0,3.3,10,27061
51.0,2.8,10,27063
49.3,3.8,10,27065
48.9,2.2,10,27067
45.6,3.0,10,27069
44.5,2.4,10,27071
49.4,1.8,10,27073
43.5,2.4,10,27075
44.7,2.6,10,27077
50.3,1.6,10,27079
48.8,1.7,10,27081
50.1,2.0,10,27083
50.2,2.5,10,27085
44.6,1.1,10,27087
44.6,1.5,10,27089
51.2,2.6,10,27091
49.0,2.2,10,27093
48.9,3.5,10,27095
48.6,3.3,10,27097
50.2,2.6,10,27099
49.9,2.3,10,27101
50.8,2.0,10,27103
49.8,1.7,10,27105
45.5,0.8,10,27107
50.1,2.6,10,27109
47.0,2.4,10,27111
44.8,1.4,10,27113
48.0,3.1,10,27115
49.0,1.7,10,27117
45.5,1.4,10,27119
48.4,2.7,10,27121
50.4,1.9,10,27123
45.4,1.6,10,27125
50.6,2.1,10,27127
50.1,2.1,10,27129
50.1,1.7,10,27131
50.0,1.9,10,27133
44.2,2.2,10,27135
45.1,3.3,10,27137
50.8,2.1,10,27139
49.3,2.6,10,27141
50.9,2.5,10,27143
48.3,2.4,10,27145
49.9,1.8,10,27147
48.6,2.3,10,27149
49.1,2.3,10,27151
48.4,3.5,10,27153
48.6,2.0,10,27155
51.1,2.8,10,27157
47.7,3.4,10,27159
50.3,1.7,10,27161
50.5,2.2,10,27163
51.3,2.6,10,27165
47.9,2.1,10,27167
51.6,3.2,10,27169
49.6,2.6,10,27171
49.9,1.9,10,27173
69.0,2.5,10,28001
63.7,2.8,10,28003
67.5,1.3,10,28005
66.1,2.7,10,28007
64.0,2.7,10,28009
67.0,3.1,10,28011
65.3,2.1,10,28013
67.0,3.6,10,28015
65.4,2.2,10,28017
65.5,2.5,10,28019
68.6,2.8,10,28021
66.7,2.2,10,28023
66.1,2.6,10,28025
66.1,2.7,10,28027
68.0,2.3,10,28029
67.2,1.8,10,28031
64.6,1.6,10,28033
67.2,1.2,10,28035
67.5,1.5,10,28037
67.7,1.1,10,28039
67.2,1.2,10,28041
66.3,2.8,10,28043
68.7,0.9,10,28045
68.3,0.7,10,28047
68.6,3.2,10,28049
67.9,3.7,10,28051
68.5,3.8,10,28053
68.2,3.2,10,28055
64.8,2.5,10,28057
68.5,0.8,10,28059
66.8,2.3,10,28061
68.2,2.3,10,28063
67.4,1.9,10,28065
67.1,1.6,10,28067
65.8,2.0,10,28069
64.9,2.1,10,28071
67.4,1.4,10,28073
66.1,2.1,10,28075
67.6,1.8,10,28077
66.4,2.7,10,28079
65.1,2.4,10,28081
68.4,4.4,10,28083
67.2,1.5,10,28085
66.2,2.4,10,28087
67.8,2.9,10,28089
67.8,1.6,10,28091
64.2,2.1,10,28093
65.3,2.2,10,28095
65.4,2.2,10,28097
65.8,2.6,10,28099
66.2,2.6,10,28101
66.5,2.6,10,28103
66.5,3.0,10,28105
65.1,2.0,10,28107
67.6,0.9,10,28109
67.2,1.2,10,28111
67.4,1.3,10,28113
65.1,2.3,10,28115
64.4,2.7,10,28117
65.9,2.5,10,28119
67.8,3.0,10,28121
66.7,2.8,10,28123
68.3,3.3,10,28125
67.7,2.6,10,28127
67.2,2.6,10,28129
67.4,0.8,10,28131
67.9,3.8,10,28133
67.0,3.4,10,28135
64.5,1.5,10,28137
64.0,2.7,10,28139
63.9,2.9,10,28141
65.2,2.0,10,28143
64.8,2.5,10,28145
67.6,1.5,10,28147
68.8,3.3,10,28149
67.7,3.1,10,28151
66.8,1.6,10,28153
65.3,2.3,10,28155
68.7,1.9,10,28157
66.1,2.9,10,28159
65.6,2.4,10,28161
68.4,3.2,10,28163
56.6,2.0,10,29001
56.0,0.4,10,29003
56.1,1.3,10,29005
58.1,2.0,10,29007
59.6,1.2,10,29009
59.9,0.6,10,29011
59.3,0.9,10,29013
58.7,1.2,10,29015
58.7,0.9,10,29017
58.4,1.5,10,29019
57.5,1.4,10,29021
61.5,2.0,10,29023
57.1,1.7,10,29025
58.6,1.6,10,29027
60.1,2.3,10,29029
59.4,1.4,10,29031
58.3,2.1,10,29033
60.3,2.6,10,29035
58.3,1.1,10,29037
60.3,1.5,10,29039
58.6,2.3,10,29041
58.6,1.0,10,29043
56.7,1.6,10,29045
57.5,1.1,10,29047
56.9,1.4,10,29049
59.8,2.1,10,29051
59.0,2.0,10,29053
57.5,1.3,10,29055
60.0,1.3,10,29057
59.1,1.5,10,29059
57.1,1.8,10,29061
56.6,1.3,10,29063
57.2,0.7,10,29065
59.4,1.8,10,29067
63.2,2.6,10,29069
58.9,2.3,10,29071
59.2,2.5,10,29073
56.1,1.3,10,29075
58.7,1.1,10,29077
56.9,1.5,10,29079
56.7,2.3,10,29081
58.7,0.6,10,29083
59.4,1.5,10,29085
56.6,0.9,10,29087
59.0,2.4,10,29089
60.4,3.1,10,29091
57.3,1.1,10,29093
57.9,1.0,10,29095
60.0,0.7,10,29097
59.8,2.5,10,29099
58.5,1.5,10,29101
56.6,1.8,10,29103
59.6,2.1,10,29105
58.7,2.2,10,29107
59.2,1.0,10,29109
57.2,1.7,10,29111
58.6,2.3,10,29113
57.2,1.5,10,29115
57.4,1.5,10,29117
60.5,1.2,10,29119
57.1,1.8,10,29121
57.8,1.1,10,29123
59.6,2.2,10,29125
57.9,2.0,10,29127
56.4,1.9,10,29129
60.4,2.7,10,29131
61.5,1.9,10,29133
59.1,1.8,10,29135
58.0,2.1,10,29137
58.8,2.4,10,29139
59.0,1.9,10,29141
62.4,2.2,10,29143
60.8,1.7,10,29145
54.8,0.3,10,29147
61.0,3.3,10,29149
59.7,2.2,10,29151
60.2,2.0,10,29153
63.4,2.6,10,29155
58.7,1.4,10,29157
58.8,1.8,10,29159
59.1,1.9,10,29161
58.4,2.5,10,29163
58.0,1.4,10,29165
59.8,1.8,10,29167
60.6,3.1,10,29169
56.6,2.1,10,29171
58.4,2.4,10,29173
58.3,2.4,10,29175
57.9,1.9,10,29177
58.2,1.6,10,29179
61.3,2.6,10,29181
59.3,2.1,10,29183
59.4,0.8,10,29185
58.9,1.8,10,29186
58.1,1.7,10,29187
59.9,2.2,10,29189
59.3,2.6,10,29195
56.5,2.2,10,29197
56.5,2.0,10,29199
60.9,1.8,10,29201
59.5,2.5,10,29203
57.0,1.7,10,29205
61.4,1.8,10,29207
59.2,0.8,10,29209
56.6,1.6,10,29211
59.7,1.1,10,29213
59.0,2.0,10,29215
59.9,0.7,10,29217
58.8,2.3,10,29219
57.9,1.7,10,29221
59.4,1.5,10,29223
58.2,1.3,10,29225
55.7,1.7,10,29227
58.7,1.6,10,29229
60.2,2.1,10,29510
40.2,1.7,10,30001
45.0,-0.7,10,30003
42.0,-2.0,10,30005
43.2,-0.1,10,30007
42.8,0.0,10,30009
42.3,-2.6,10,30011
42.4,-2.1,10,30013
43.3,-1.8,10,30015
43.2,-2.9,10,30017
40.6,-1.3,10,30019
42.5,-2.4,10,30021
38.7,0.5,10,30023
42.0,-3.1,10,30025
42.7,-2.3,10,30027
41.0,1.1,10,30029
41.0,0.5,10,30031
42.6,-2.8,10,30033
40.5,-0.1,10,30035
43.6,-1.7,10,30037
40.6,1.6,10,30039
41.0,-2.2,10,30041
41.6,0.5,10,30043
41.2,-1.5,10,30045
44.4,1.5,10,30047
40.7,-0.8,10,30049
41.3,-1.9,10,30051
43.2,2.1,10,30053
42.2,-2.6,10,30055
41.2,1.0,10,30057
40.8,0.5,10,30059
44.2,2.2,10,30061
43.0,1.8,10,30063
44.0,-2.4,10,30065
40.4,0.9,10,30067
44.2,-2.7,10,30069
42.7,-2.3,10,30071
42.3,-0.5,10,30073
43.6,-2.5,10,30075
40.6,0.9,10,30077
42.8,-2.7,10,30079
42.4,2.2,10,30081
42.6,-2.0,10,30083
42.3,-1.5,10,30085
43.3,-2.7,10,30087
44.4,1.5,10,30089
42.6,-0.1,10,30091
40.5,0.7,10,30093
43.6,-0.7,10,30095
42.8,-0.5,10,30097
41.6,-1.1,10,30099
42.5,-0.8,10,30101
44.8,-1.7,10,30103
41.4,-2.2,10,30105
42.4,-1.2,10,30107
42.6,-2.5,10,30109
45.6,-1.3,10,30111
53.6,0.9,10,31001
51.4,0.6,10,31003
49.6,0.4,10,31005
47.9,0.2,10,31007
49.1,-1.4,10,31009
51.9,0.9,10,31011
46.9,-0.6,10,31013
51.0,-0.1,10,31015
48.8,-1.5,10,31017
53.0,1.2,10,31019
53.7,1.8,10,31021
54.1,1.5,10,31023
55.4,1.5,10,31025
51.3,0.5,10,31027
52.2,0.9,10,31029
48.4,-0.4,10,31031
49.0,0.0,10,31033
54.6,1.6,10,31035
54.0,1.9,10,31037
53.1,1.5,10,31039
50.8,0.3,10,31041
51.8,0.6,10,31043
47.4,-0.8,10,31045
51.8,0.0,10,31047
50.0,-0.2,10,31049
51.4,0.4,10,31051
54.5,2.1,10,31053
54.7,1.4,10,31055
52.9,0.8,10,31057
56.1,2.6,10,31059
55.0,1.4,10,31061
52.2,0.2,10,31063
53.5,0.3,10,31065
55.3,1.1,10,31067
49.3,0.5,10,31069
49.2,-1.1,10,31071
52.8,0.3,10,31073
48.7,0.5,10,31075
51.3,0.3,10,31077
53.3,1.0,10,31079
54.2,1.5,10,31081
54.4,0.7,10,31083
52.1,0.3,10,31085
52.8,0.0,10,31087
49.8,-0.7,10,31089
48.6,-0.7,10,31091
52.9,1.0,10,31093
56.1,2.0,10,31095
55.8,1.5,10,31097
53.3,0.8,10,31099
50.9,0.2,10,31101
49.8,-0.5,10,31103
47.7,0.4,10,31105
51.2,0.2,10,31107
55.6,1.8,10,31109
50.7,-0.3,10,31111
49.3,-0.9,10,31113
49.4,-0.8,10,31115
49.3,-0.5,10,31117
52.2,1.0,10,31119
53.9,1.5,10,31121
48.6,0.1,10,31123
53.2,1.3,10,31125
56.4,1.5,10,31127
55.6,2.0,10,31129
55.8,1.5,10,31131
55.6,0.9,10,31133
51.2,0.4,10,31135
53.1,0.6,10,31137
51.5,0.8,10,31139
53.1,1.3,10,31141
54.3,1.6,10,31143
53.3,0.4,10,31145
56.8,1.5,10,31147
48.8,-1.3,10,31149
55.7,2.0,10,31151
55.0,1.3,10,31153
55.0,1.9,10,31155
48.2,-0.2,10,31157
55.2,2.0,10,31159
47.2,-0.4,10,31161
52.3,1.1,10,31163
46.5,-0.3,10,31165
52.9,1.5,10,31167
56.2,2.2,10,31169
48.5,-1.8,10,31171
52.2,0.9,10,31173
50.6,-0.0,10,31175
54.6,1.8,10,31177
51.7,0.9,10,31179
55.5,1.9,10,31181
50.2,-0.4,10,31183
55.2,2.0,10,31185
52.0,0.7,10,32001
67.2,2.8,10,32003
51.2,1.8,10,32005
46.8,1.1,10,32007
54.3,2.1,10,32009
47.7,1.1,10,32011
50.5,1.1,10,32013
49.4,1.0,10,32015
57.4,2.2,10,32017
52.6,1.7,10,32019
52.2,2.2,10,32021
53.7,1.9,10,32023
51.6,0.6,10,32027
53.1,2.2,10,32029
51.1,1.5,10,32031
47.7,1.5,10,32033
52.6,2.4,10,32510
54.2,7.1,10,33001
52.5,6.8,10,33003
53.3,6.3,10,33005
49.2,6.6,10,33007
51.1,6.6,10,33009
54.6,6.5,10,33011
53.9,6.8,10,33013
55.3,6.1,10,33015
53.6,5.5,10,33017
52.4,6.6,10,33019
59.6,4.4,10,34001
58.4,4.8,10,34003
59.2,4.0,10,34005
59.5,3.9,10,34007
60.3,4.2,10,34009
59.5,4.0,10,34011
59.0,5.2,10,34013
59.7,3.9,10,34015
60.5,4.8,10,34017
56.8,4.7,10,34019
58.2,4.1,10,34021
59.2,4.8,10,34023
59.2,4.5,10,34025
56.6,5.0,10,34027
59.2,4.2,10,34029
56.8,4.9,10,34031
59.4,3.4,10,34033
57.8,4.7,10,34035
55.1,4.8,10,34037
59.6,5.2,10,34039
56.3,5.5,10,34041
57.3,4.3,10,35001
52.2,3.0,10,35003
62.7,4.0,10,35005
52.9,3.1,10,35006
49.9,1.6,10,35007
59.3,2.8,10,35009
60.4,3.1,10,35011
65.8,4.7,10,35013
64.9,3.8,10,35015
60.4,4.2,10,35017
58.0,2.9,10,35019
56.9,2.4,10,35021
64.6,4.5,10,35023
63.6,3.4,10,35025
57.9,3.5,10,35027
51.1,3.2,10,35028
65.2,4.3,10,35029
52.8,2.9,10,35031
50.8,2.5,10,35033
61.5,3.9,10,35035
59.5,2.0,10,35037
49.3,2.7,10,35039
59.8,2.5,10,35041
53.8,3.3,10,35043
55.2,3.3,10,35045
55.7,2.6,10,35047
52.9,3.1,10,35049
61.1,3.5,10,35051
57.8,3.8,10,35053
46.8,2.6,10,35055
54.2,3.5,10,35057
54.2,1.3,10,35059
58.3,3.6,10,35061
55.4,5.8,10,36001
52.0,4.0,10,36003
60.3,4.4,10,36005
53.5,4.8,10,36007
52.0,3.9,10,36009
53.8,4.1,10,36011
53.5,4.0,10,36013
53.2,4.4,10,36015
52.4,4.8,10,36017
52.1,6.3,10,36019
55.8,5.9,10,36021
52.1,4.7,10,36023
51.6,4.6,10,36025
56.5,5.9,10,36027
53.9,4.0,10,36029
49.9,5.6,10,36031
50.6,6.2,10,36033
52.3,5.0,10,36035
53.5,3.9,10,36037
53.5,5.4,10,36039
48.9,5.3,10,36041
50.8,5.2,10,36043
53.0,5.3,10,36045
60.8,4.5,10,36047
51.1,5.7,10,36049
53.7,4.1,10,36051
52.9,5.2,10,36053
54.5,4.1,10,36055
54.1,4.9,10,36057
59.4,4.1,10,36059
60.6,4.5,10,36061
54.1,3.5,10,36063
53.1,5.4,10,36065
54.4,5.1,10,36067
53.4,3.7,10,36069
55.8,5.0,10,36071
53.9,3.6,10,36073
53.9,5.1,10,36075
51.6,4.3,10,36077
57.0,5.7,10,36079
60.0,4.0,10,36081
55.1,6.2,10,36083
60.8,4.9,10,36085
57.6,5.1,10,36087
52.3,6.3,10,36089
54.0,5.8,10,36091
55.1,5.8,10,36093
52.6,4.8,10,36095
52.8,3.9,10,36097
54.0,3.6,10,36099
52.4,4.1,10,36101
58.2,4.3,10,36103
53.4,5.1,10,36105
53.0,4.3,10,36107
52.8,4.0,10,36109
54.5,5.3,10,36111
51.7,5.8,10,36113
54.1,6.2,10,36115
54.3,3.9,10,36117
58.2,5.2,10,36119
52.6,4.4,10,36121
52.8,3.2,10,36123
60.6,1.8,10,37001
60.1,2.0,10,37003
54.7,2.6,10,37005
62.3,0.7,10,37007
52.8,1.8,10,37009
51.7,1.1,10,37011
62.6,0.1,10,37013
62.4,1.8,10,37015
63.0,0.4,10,37017
63.4,-0.6,10,37019
55.4,1.3,10,37021
59.7,2.0,10,37023
61.1,1.0,10,37025
59.1,1.9,10,37027
63.6,2.5,10,37029
63.2,-1.5,10,37031
60.2,1.8,10,37033
60.9,2.0,10,37035
61.6,1.7,10,37037
58.1,1.5,10,37039
63.4,2.2,10,37041
56.8,1.7,10,37043
60.7,1.4,10,37045
63.2,0.1,10,37047
62.3,-0.5,10,37049
63.0,1.0,10,37051
64.3,2.4,10,37053
65.7,1.7,10,37055
60.2,1.3,10,37057
59.9,1.6,10,37059
62.0,0.0,10,37061
61.4,2.3,10,37063
62.0,1.4,10,37065
59.8,1.8,10,37067
61.2,2.1,10,37069
61.7,2.0,10,37071
62.4,2.1,10,37073
56.0,1.2,10,37075
60.9,2.6,10,37077
61.9,0.4,10,37079
60.5,2.1,10,37081
61.6,2.0,10,37083
62.5,1.4,10,37085
52.4,1.0,10,37087
56.9,1.3,10,37089
62.3,2.2,10,37091
62.8,1.3,10,37093
64.5,0.7,10,37095
60.4,1.9,10,37097
53.8,1.1,10,37099
62.3,1.3,10,37101
61.9,-0.3,10,37103
62.2,1.8,10,37105
61.5,-0.3,10,37107
61.2,2.1,10,37109
58.2,1.4,10,37111
55.4,1.5,10,37113
56.7,1.8,10,37115
62.3,1.3,10,37117
62.0,1.9,10,37119
53.2,1.3,10,37121
62.6,1.9,10,37123
62.6,1.9,10,37125
61.5,1.8,10,37127
63.6,-0.5,10,37129
61.6,2.0,10,37131
62.7,-0.3,10,37133
60.7,2.0,10,37135
62.9,-0.9,10,37137
63.7,2.5,10,37139
63.0,0.1,10,37141
63.5,2.4,10,37143
60.4,2.5,10,37145
62.1,0.4,10,37147
61.4,2.3,10,37149
61.4,1.8,10,37151
62.8,1.3,10,37153
63.4,0.9,10,37155
60.6,2.4,10,37157
60.5,1.4,10,37159
60.7,1.7,10,37161
62.3,0.5,10,37163
63.2,1.4,10,37165
61.7,1.0,10,37167
59.9,2.6,10,37169
59.0,2.6,10,37171
53.1,0.2,10,37173
55.8,1.7,10,37175
64.4,1.7,10,37177
61.8,1.1,10,37179
61.0,2.6,10,37181
62.0,2.0,10,37183
61.3,2.6,10,37185
63.1,1.5,10,37187
52.8,1.5,10,37189
62.0,0.6,10,37191
59.3,2.7,10,37193
62.3,1.5,10,37195
59.6,2.0,10,37197
53.0,1.3,10,37199
43.1,-1.5,10,38001
45.5,1.3,10,38003
42.9,0.0,10,38005
42.6,-2.0,10,38007
42.3,-0.3,10,38009
42.5,-2.2,10,38011
40.3,-2.0,10,38013
43.6,-0.9,10,38015
46.4,1.2,10,38017
42.9,1.4,10,38019
45.1,-0.3,10,38021
42.5,0.3,10,38023
43.7,-0.9,10,38025
43.7,0.2,10,38027
45.1,-0.4,10,38029
43.8,0.0,10,38031
42.4,-2.4,10,38033
45.3,1.1,10,38035
44.0,-1.1,10,38037
44.1,0.7,10,38039
42.9,-1.5,10,38041
43.2,-0.7,10,38043
45.4,0.4,10,38045
44.3,-0.0,10,38047
43.4,-0.4,10,38049
44.5,-0.2,10,38051
42.6,-1.7,10,38053
44.2,-0.2,10,38055
44.6,-0.4,10,38057
44.3,-0.7,10,38059
41.4,-1.8,10,38061
44.1,1.3,10,38063
44.6,-0.4,10,38065
45.3,2.2,10,38067
42.9,0.3,10,38069
43.3,0.7,10,38071
46.8,1.3,10,38073
41.2,-2.1,10,38075
47.7,1.6,10,38077
42.8,1.7,10,38079
46.6,0.7,10,38081
42.1,-1.6,10,38083
44.7,-1.0,10,38085
42.4,-2.5,10,38087
42.8,-1.7,10,38089
44.0,-0.1,10,38091
44.7,0.5,10,38093
42.8,1.4,10,38095
45.1,0.0,10,38097
45.1,1.8,10,38099
42.5,-1.3,10,38101
42.1,-1.3,10,38103
42.4,-0.8,10,38105
56.7,2.3,10,39001
55.9,3.2,10,39003
54.0,2.6,10,39005
55.2,4.4,10,39007
56.8,3.0,10,39009
55.5,2.8,10,39011
55.5,2.8,10,39013
56.5,2.3,10,39015
56.4,2.2,10,39017
54.7,3.2,10,39019
55.7,3.0,10,39021
56.9,3.7,10,39023
57.3,2.6,10,39025
57.0,3.6,10,39027
54.3,3.0,10,39029
55.4,3.2,10,39031
54.9,3.0,10,39033
56.2,3.5,10,39035
55.2,2.4,10,39037
55.0,2.9,10,39039
55.7,2.6,10,39041
56.2,2.7,10,39043
55.9,2.6,10,39045
56.6,3.2,10,39047
56.9,3.0,10,39049
55.2,3.6,10,39051
56.8,1.9,10,39053
54.6,4.0,10,39055
57.1,3.6,10,39057
56.0,3.4,10,39059
57.2,2.0,10,39061
56.3,3.8,10,39063
55.9,3.4,10,39065
55.2,3.1,10,39067
55.7,3.5,10,39069
56.3,2.6,10,39071
56.0,2.7,10,39073
54.6,3.0,10,39075
55.0,2.6,10,39077
56.7,2.7,10,39079
55.1,2.6,10,39081
53.9,2.2,10,39083
56.6,4.4,10,39085
58.0,3.0,10,39087
54.9,2.5,10,39089
55.1,2.7,10,39091
55.5,2.5,10,39093
56.5,3.8,10,39095
56.9,3.6,10,39097
54.6,3.8,10,39099
55.9,3.3,10,39101
54.9,2.9,10,39103
56.5,2.1,10,39105
55.3,2.6,10,39107
56.6,3.3,10,39109
56.0,2.7,10,39111
56.8,3.1,10,39113
56.6,3.2,10,39115
54.2,2.5,10,39117
56.2,3.4,10,39119
56.3,3.1,10,39121
56.4,2.9,10,39123
55.5,2.9,10,39125
56.0,3.2,10,39127
56.8,2.6,10,39129
57.1,3.0,10,39131
54.6,3.7,10,39133
54.9,2.0,10,39135
55.9,3.2,10,39137
53.7,2.6,10,39139
56.8,2.8,10,39141
56.0,2.8,10,39143
57.5,3.0,10,39145
55.6,3.0,10,39147
55.6,2.9,10,39149
54.8,3.4,10,39151
55.2,3.3,10,39153
54.8,4.1,10,39155
55.4,3.4,10,39157
55.8,2.8,10,39159
55.6,2.9,10,39161
56.2,2.6,10,39163
57.2,3.0,10,39165
57.3,3.1,10,39167
54.6,2.9,10,39169
54.3,2.9,10,39171
56.4,3.6,10,39173
56.3,3.7,10,39175
61.3,0.7,10,40001
61.7,1.5,10,40003
64.7,1.0,10,40005
59.7,1.1,10,40007
63.6,2.6,10,40009
62.0,0.9,10,40011
66.1,1.7,10,40013
63.2,1.3,10,40015
62.6,1.0,10,40017
65.0,0.8,10,40019
61.6,-0.0,10,40021
65.5,1.6,10,40023
57.1,1.2,10,40025
63.2,0.6,10,40027
64.3,0.6,10,40029
64.2,1.1,10,40031
65.4,1.3,10,40033
61.0,-0.0,10,40035
61.3,-0.7,10,40037
62.4,1.7,10,40039
60.5,-0.1,10,40041
61.5,1.4,10,40043
60.9,1.7,10,40045
62.1,1.2,10,40047
64.2,0.9,10,40049
63.3,1.0,10,40051
62.0,1.6,10,40053
64.4,2.3,10,40055
64.4,2.0,10,40057
60.6,1.2,10,40059
63.6,0.6,10,40061
62.7,-0.4,10,40063
65.2,2.1,10,40065
65.5,0.9,10,40067
65.2,1.2,10,40069
62.1,1.5,10,40071
62.4,0.5,10,40073
